
Call:  glmnet(x = x, y = y, alpha = 0.05, family = "gaussian", standardize = TRUE) 

    Df     %Dev Lambda
1    0 0.000000 7.7460
2    1 0.001506 7.0580
3    3 0.003198 6.4310
4    7 0.008236 5.8590
5   19 0.016690 5.3390
6   29 0.027920 4.8650
7   39 0.039890 4.4320
8   49 0.051490 4.0390
9   59 0.062490 3.6800
10  66 0.072690 3.3530
11  69 0.082160 3.0550
12  74 0.090810 2.7840
13  77 0.098610 2.5360
14  79 0.105800 2.3110
15  81 0.112200 2.1060
16  81 0.118000 1.9190
17  81 0.123300 1.7480
18  79 0.128000 1.5930
19  78 0.132200 1.4510
20  74 0.136000 1.3220
21  73 0.139300 1.2050
22  72 0.142300 1.0980
23  72 0.145000 1.0000
24  67 0.147300 0.9115
25  67 0.149400 0.8306
26  65 0.151200 0.7568
27  65 0.152800 0.6896
28  63 0.154300 0.6283
29  61 0.155500 0.5725
30  56 0.156600 0.5216
31  53 0.157500 0.4753
32  52 0.158300 0.4331
33  54 0.159200 0.3946
34  53 0.160100 0.3595
35  55 0.161000 0.3276
36  57 0.161900 0.2985
37  59 0.162800 0.2720
38  61 0.163800 0.2478
39  67 0.164800 0.2258
40  68 0.165800 0.2057
41  69 0.166700 0.1875
42  70 0.167500 0.1708
43  72 0.168300 0.1556
44  75 0.169000 0.1418
45  76 0.169700 0.1292
46  80 0.170400 0.1177
47  80 0.171000 0.1073
48  81 0.171600 0.0977
49  84 0.172100 0.0891
50  89 0.172500 0.0812
51  90 0.173000 0.0739
52  91 0.173400 0.0674
53  97 0.173800 0.0614
54  99 0.174100 0.0559
55  99 0.174400 0.0510
56 100 0.174700 0.0464
57 101 0.174900 0.0423
58 102 0.175100 0.0386
59 102 0.175300 0.0351
60 104 0.175500 0.0320
61 105 0.175700 0.0292
62 107 0.175800 0.0266
63 107 0.175900 0.0242
64 107 0.176000 0.0221
65 107 0.176100 0.0201
66 108 0.176200 0.0183
67 107 0.176200 0.0167
68 108 0.176300 0.0152
69 110 0.176300 0.0138
70 112 0.176400 0.0126
71 114 0.176400 0.0115
72 114 0.176500 0.0105
73 115 0.176500 0.0095
74 117 0.176500 0.0087
75 117 0.176500 0.0079
76 118 0.176500 0.0072
77 119 0.176600 0.0066
78 123 0.176600 0.0060
79 122 0.176600 0.0055
80 125 0.176600 0.0050
81 129 0.176600 0.0045
82 129 0.176600 0.0041
83 132 0.176600 0.0038
84 133 0.176600 0.0034
85 136 0.176600 0.0031
86 136 0.176600 0.0028
87 136 0.176600 0.0026
88 136 0.176600 0.0024
89 136 0.176600 0.0022
90 137 0.176600 0.0020
91 138 0.176600 0.0018
92 139 0.176600 0.0016
93 139 0.176700 0.0015
94 141 0.176700 0.0014
95 142 0.176700 0.0012
96 142 0.176700 0.0011
