
Call:  glmnet(x = x, y = y, alpha = 0, family = "gaussian", standardize = FALSE) 

     Df    %Dev Lambda
1   162 0.00000 4870.0
2   162 0.03980 4437.0
3   162 0.04102 4043.0
4   162 0.04220 3684.0
5   162 0.04335 3356.0
6   162 0.04447 3058.0
7   162 0.04554 2787.0
8   162 0.04657 2539.0
9   162 0.04757 2313.0
10  162 0.04853 2108.0
11  162 0.04946 1921.0
12  162 0.05035 1750.0
13  162 0.05121 1595.0
14  162 0.05203 1453.0
15  162 0.05284 1324.0
16  162 0.05362 1206.0
17  162 0.05438 1099.0
18  162 0.05512 1001.0
19  162 0.05584  912.5
20  162 0.05655  831.4
21  162 0.05726  757.6
22  162 0.05795  690.3
23  162 0.05865  628.9
24  162 0.05934  573.1
25  162 0.06003  522.2
26  162 0.06072  475.8
27  162 0.06142  433.5
28  162 0.06212  395.0
29  162 0.06283  359.9
30  162 0.06354  327.9
31  162 0.06427  298.8
32  162 0.06500  272.3
33  162 0.06575  248.1
34  162 0.06650  226.0
35  162 0.06727  205.9
36  162 0.06805  187.7
37  162 0.06884  171.0
38  162 0.06964  155.8
39  162 0.07046  142.0
40  162 0.07129  129.3
41  162 0.07212  117.9
42  162 0.07298  107.4
43  162 0.07384   97.8
44  162 0.07470   89.2
45  162 0.07558   81.2
46  162 0.07647   74.0
47  162 0.07738   67.4
48  162 0.07829   61.5
49  162 0.07920   56.0
50  162 0.08013   51.0
51  162 0.08107   46.5
52  162 0.08201   42.4
53  162 0.08296   38.6
54  162 0.08391   35.2
55  162 0.08488   32.0
56  162 0.08586   29.2
57  162 0.08684   26.6
58  162 0.08783   24.2
59  162 0.08884   22.1
60  162 0.08985   20.1
61  162 0.09089   18.3
62  162 0.09192   16.7
63  162 0.09310   15.2
64  162 0.09414   13.9
65  162 0.09525   12.6
66  162 0.09641   11.5
67  162 0.09756   10.5
68  162 0.09877    9.6
69  162 0.10000    8.7
70  162 0.10130    7.9
71  162 0.10260    7.2
72  162 0.10400    6.6
73  162 0.10540    6.0
74  162 0.10680    5.5
75  162 0.10830    5.0
76  162 0.10990    4.5
77  162 0.11150    4.1
78  162 0.11320    3.8
79  162 0.11500    3.4
80  162 0.11680    3.1
81  162 0.11860    2.9
82  162 0.12060    2.6
83  162 0.12250    2.4
84  162 0.12460    2.2
85  162 0.12670    2.0
86  162 0.12880    1.8
87  162 0.13100    1.6
88  162 0.13320    1.5
89  162 0.13540    1.4
90  162 0.13760    1.2
91  162 0.13980    1.1
92  162 0.14200    1.0
93  162 0.14420    0.9
94  162 0.14640    0.9
95  162 0.14850    0.8
96  162 0.15050    0.7
97  162 0.15250    0.6
98  162 0.15440    0.6
99  162 0.15630    0.5
100 162 0.15800    0.5
