
Call:  glmnet(x = x, y = y, alpha = 0.03, family = "gaussian", standardize = FALSE) 

     Df    %Dev  Lambda
1     0 0.00000 162.300
2     2 0.00335 147.900
3     2 0.00706 134.800
4     2 0.01027 122.800
5     2 0.01303 111.900
6     5 0.01644 101.900
7     7 0.02016  92.890
8     7 0.02369  84.630
9     7 0.02673  77.120
10    7 0.02935  70.270
11    7 0.03159  64.020
12    8 0.03393  58.340
13    9 0.03657  53.150
14    9 0.03906  48.430
15   11 0.04137  44.130
16   11 0.04334  40.210
17   13 0.04533  36.640
18   13 0.04748  33.380
19   14 0.04940  30.420
20   14 0.05118  27.710
21   17 0.05281  25.250
22   18 0.05439  23.010
23   20 0.05608  20.960
24   23 0.05781  19.100
25   25 0.05955  17.410
26   24 0.06141  15.860
27   24 0.06309  14.450
28   24 0.06461  13.170
29   25 0.06588  12.000
30   25 0.06707  10.930
31   25 0.06817   9.960
32   24 0.06920   9.075
33   23 0.07011   8.269
34   24 0.07099   7.534
35   24 0.07189   6.865
36   23 0.07270   6.255
37   25 0.07369   5.699
38   27 0.07471   5.193
39   28 0.07647   4.732
40   33 0.07823   4.311
41   37 0.08062   3.928
42   39 0.08334   3.579
43   42 0.08647   3.261
44   45 0.08968   2.972
45   48 0.09316   2.708
46   51 0.09666   2.467
47   52 0.10030   2.248
48   59 0.10390   2.048
49   61 0.10750   1.866
50   60 0.11110   1.701
51   61 0.11460   1.549
52   62 0.11800   1.412
53   64 0.12130   1.286
54   65 0.12460   1.172
55   68 0.12790   1.068
56   69 0.13120   0.973
57   74 0.13450   0.887
58   76 0.13750   0.808
59   77 0.14060   0.736
60   76 0.14350   0.671
61   77 0.14630   0.611
62   77 0.14900   0.557
63   78 0.15140   0.507
64   77 0.15380   0.462
65   78 0.15600   0.421
66   78 0.15800   0.384
67   80 0.15990   0.350
68   82 0.16170   0.319
69   82 0.16320   0.290
70   81 0.16480   0.264
71   82 0.16600   0.241
72   83 0.16730   0.220
73   83 0.16840   0.200
74   88 0.16940   0.182
75   89 0.17030   0.166
76   90 0.17110   0.151
77   91 0.17180   0.138
78   94 0.17240   0.126
79   94 0.17290   0.114
80   96 0.17340   0.104
81   97 0.17390   0.095
82   99 0.17420   0.087
83  100 0.17460   0.079
84  103 0.17490   0.072
85  104 0.17510   0.066
86  107 0.17530   0.060
87  110 0.17550   0.054
88  110 0.17570   0.050
89  110 0.17580   0.045
90  112 0.17590   0.041
91  113 0.17600   0.038
92  115 0.17610   0.034
93  115 0.17620   0.031
94  115 0.17630   0.028
95  115 0.17630   0.026
96  115 0.17640   0.024
97  117 0.17640   0.021
98  117 0.17650   0.020
99  118 0.17650   0.018
100 118 0.17650   0.016
