
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = TRUE) 

    Df    %Dev Lambda
1    0 0.00000 44.990
2    4 0.00076 40.990
3    8 0.00297 37.350
4   11 0.00607 34.030
5   14 0.00976 31.010
6   19 0.01421 28.260
7   24 0.01971 25.750
8   28 0.02572 23.460
9   32 0.03232 21.370
10  34 0.03923 19.480
11  37 0.04646 17.750
12  38 0.05391 16.170
13  39 0.06147 14.730
14  41 0.06912 13.420
15  44 0.07680 12.230
16  48 0.08465 11.140
17  48 0.09252 10.150
18  52 0.10050  9.252
19  56 0.10860  8.430
20  57 0.11680  7.681
21  59 0.12500  6.999
22  61 0.13330  6.377
23  64 0.14150  5.811
24  66 0.14970  5.295
25  67 0.15790  4.824
26  71 0.16620  4.396
27  76 0.17460  4.005
28  76 0.18300  3.649
29  76 0.19140  3.325
30  76 0.19960  3.030
31  76 0.20770  2.761
32  76 0.21560  2.515
33  78 0.22350  2.292
34  78 0.23130  2.088
35  79 0.23910  1.903
36  79 0.24660  1.734
37  80 0.25400  1.580
38  81 0.26130  1.439
39  81 0.26840  1.311
40  81 0.27530  1.195
41  81 0.28190  1.089
42  81 0.28830  0.992
43  81 0.29440  0.904
44  80 0.30030  0.824
45  81 0.30580  0.750
46  81 0.31100  0.684
47  82 0.31590  0.623
48  83 0.32070  0.568
49  83 0.32520  0.517
50  83 0.32940  0.471
51  83 0.33330  0.430
52  83 0.33690  0.391
53  83 0.34030  0.356
54  84 0.34340  0.325
55  84 0.34630  0.296
56  84 0.34890  0.270
57  83 0.35130  0.246
58  83 0.35340  0.224
59  84 0.35540  0.204
60  84 0.35710  0.186
61  84 0.35870  0.169
62  84 0.36020  0.154
63  84 0.36140  0.141
64  84 0.36260  0.128
65  84 0.36360  0.117
66  84 0.36450  0.106
67  84 0.36520  0.097
68  84 0.36590  0.088
69  84 0.36650  0.080
70  84 0.36700  0.073
71  84 0.36750  0.067
72  84 0.36790  0.061
73  84 0.36820  0.055
74  84 0.36850  0.051
75  84 0.36880  0.046
76  84 0.36900  0.042
77  84 0.36920  0.038
78  84 0.36930  0.035
79  84 0.36940  0.032
80  84 0.36960  0.029
81  84 0.36970  0.026
82  84 0.36970  0.024
83  84 0.36980  0.022
84  84 0.36990  0.020
85  84 0.36990  0.018
86  84 0.37000  0.017
87  84 0.37000  0.015
88  84 0.37000  0.014
89  84 0.37010  0.013
90  84 0.37010  0.011
91  84 0.37010  0.010
92  84 0.37010  0.009
93  84 0.37010  0.009
94  84 0.37010  0.008
95  84 0.37010  0.007
96  84 0.37010  0.007
97  84 0.37020  0.006
98  84 0.37020  0.005
99  84 0.37020  0.005
100 84 0.37020  0.004
