
Call:  glmnet(x = x, y = y, alpha = 0.25, family = "gaussian", standardize = FALSE) 

    Df    %Dev Lambda
1    0 0.00000 42.570
2    1 0.00377 38.790
3    1 0.00691 35.340
4    1 0.00953 32.200
5    1 0.01171 29.340
6    1 0.01352 26.740
7    1 0.01503 24.360
8    1 0.01628 22.200
9    2 0.01914 20.220
10   2 0.02313 18.430
11   2 0.02647 16.790
12   2 0.02925 15.300
13   2 0.03158 13.940
14   2 0.03352 12.700
15   2 0.03513 11.570
16   2 0.03648 10.540
17   3 0.03784  9.608
18   3 0.04150  8.755
19   3 0.04456  7.977
20   3 0.04713  7.268
21   3 0.04929  6.623
22   3 0.05110  6.034
23   3 0.05262  5.498
24   3 0.05389  5.010
25   4 0.05499  4.565
26   4 0.05632  4.159
27   4 0.05740  3.790
28   4 0.05831  3.453
29   4 0.05907  3.146
30   4 0.05970  2.867
31   4 0.06023  2.612
32   4 0.06067  2.380
33   5 0.06154  2.169
34   5 0.06240  1.976
35   5 0.06312  1.800
36   5 0.06372  1.640
37   5 0.06423  1.495
38   5 0.06465  1.362
39   5 0.06500  1.241
40   5 0.06529  1.131
41   5 0.06553  1.030
42   7 0.06615  0.939
43   7 0.06680  0.855
44   7 0.06734  0.779
45   8 0.06794  0.710
46  12 0.07453  0.647
47  12 0.08129  0.590
48  12 0.08762  0.537
49  13 0.09356  0.490
50  14 0.09957  0.446
51  16 0.10620  0.406
52  17 0.11300  0.370
53  18 0.11920  0.337
54  18 0.12490  0.307
55  21 0.13060  0.280
56  21 0.13860  0.255
57  22 0.14650  0.232
58  23 0.15440  0.212
59  24 0.16170  0.193
60  26 0.16920  0.176
61  26 0.17640  0.160
62  29 0.18320  0.146
63  32 0.19030  0.133
64  32 0.19740  0.121
65  34 0.20440  0.110
66  35 0.21150  0.101
67  35 0.21830  0.092
68  41 0.22540  0.084
69  44 0.23350  0.076
70  49 0.24250  0.069
71  52 0.25160  0.063
72  54 0.26050  0.058
73  54 0.26890  0.052
74  56 0.27680  0.048
75  56 0.28400  0.044
76  58 0.29090  0.040
77  59 0.29730  0.036
78  62 0.30310  0.033
79  63 0.30900  0.030
80  65 0.31430  0.027
81  67 0.31940  0.025
82  68 0.32410  0.023
83  70 0.32860  0.021
84  71 0.33280  0.019
85  72 0.33670  0.017
86  73 0.34030  0.016
87  73 0.34360  0.014
88  73 0.34660  0.013
89  74 0.34920  0.012
90  75 0.35170  0.011
91  75 0.35390  0.010
92  75 0.35590  0.009
93  76 0.35770  0.008
94  76 0.35930  0.007
95  78 0.36070  0.007
96  78 0.36200  0.006
97  78 0.36300  0.006
98  77 0.36400  0.005
99  77 0.36480  0.005
100 77 0.36560  0.004
