
Call:  glmnet(x = x, y = y, alpha = 0.02, family = "gaussian", standardize = FALSE) 

    Df     %Dev Lambda
1    0 0.000000 532.10
2    1 0.003197 484.90
3    1 0.005980 441.80
4    1 0.008393 402.50
5    1 0.010480 366.80
6    1 0.012280 334.20
7    1 0.013820 304.50
8    1 0.015140 277.40
9    2 0.017960 252.80
10   2 0.021160 230.30
11   2 0.024010 209.90
12   2 0.026530 191.20
13   2 0.028760 174.20
14   2 0.030720 158.80
15   2 0.032440 144.70
16   2 0.033940 131.80
17   3 0.036110 120.10
18   3 0.038730 109.40
19   3 0.041090  99.71
20   3 0.043230  90.85
21   3 0.045170  82.78
22   3 0.046930  75.43
23   5 0.048780  68.73
24   5 0.050550  62.62
25   5 0.052120  57.06
26   5 0.053510  51.99
27   5 0.054740  47.37
28   5 0.055820  43.16
29   5 0.056770  39.33
30   5 0.057610  35.83
31   5 0.058340  32.65
32   5 0.058970  29.75
33   6 0.059680  27.11
34   6 0.060580  24.70
35   6 0.061380  22.50
36   6 0.062090  20.51
37   6 0.062710  18.68
38   6 0.063260  17.02
39   6 0.063740  15.51
40   6 0.064170  14.13
41   7 0.064710  12.88
42   7 0.065260  11.73
43   7 0.065750  10.69
44   7 0.066200   9.74
45  10 0.067000   8.88
46  12 0.068400   8.09
47  12 0.069850   7.37
48  13 0.071320   6.71
49  15 0.072980   6.12
50  16 0.074990   5.58
51  17 0.077310   5.08
52  18 0.079710   4.63
53  19 0.082220   4.22
54  20 0.084980   3.84
55  21 0.087790   3.50
56  21 0.090670   3.19
57  23 0.093680   2.91
58  24 0.096910   2.65
59  26 0.100300   2.41
60  26 0.103800   2.20
61  29 0.107600   2.00
62  30 0.111600   1.82
63  30 0.115700   1.66
64  32 0.120000   1.52
65  35 0.124300   1.38
66  39 0.128900   1.26
67  40 0.133700   1.15
68  42 0.138600   1.04
69  46 0.143600   0.95
70  47 0.148800   0.87
71  52 0.154100   0.79
72  55 0.159500   0.72
73  56 0.165000   0.66
74  58 0.170600   0.60
75  59 0.176100   0.54
76  59 0.181700   0.50
77  63 0.187400   0.45
78  66 0.193100   0.41
79  66 0.198800   0.38
80  69 0.204600   0.34
81  70 0.210400   0.31
82  70 0.216200   0.28
83  70 0.221900   0.26
84  73 0.227700   0.24
85  74 0.233400   0.21
86  74 0.239100   0.20
87  75 0.244700   0.18
88  76 0.250300   0.16
89  77 0.255800   0.15
90  77 0.261300   0.13
91  78 0.266700   0.12
92  78 0.272000   0.11
93  78 0.277100   0.10
94  78 0.282100   0.09
95  79 0.287000   0.08
96  79 0.291900   0.08
97  79 0.296700   0.07
98  79 0.301300   0.06
99  79 0.305700   0.06
100 80 0.310000   0.05
