
Call:  glmnet(x = x, y = y, alpha = 0.03, family = "gaussian", standardize = FALSE) 

     Df    %Dev Lambda
1     0 0.00000 99.370
2     2 0.00176 90.540
3     2 0.00407 82.500
4     3 0.00642 75.170
5     3 0.00945 68.490
6     5 0.01235 62.410
7     6 0.01698 56.860
8     7 0.02152 51.810
9     9 0.02589 47.210
10   11 0.03065 43.020
11   11 0.03488 39.190
12   14 0.03941 35.710
13   17 0.04359 32.540
14   18 0.04743 29.650
15   21 0.05101 27.020
16   23 0.05438 24.620
17   24 0.05742 22.430
18   25 0.06009 20.440
19   25 0.06239 18.620
20   25 0.06436 16.970
21   26 0.06606 15.460
22   27 0.06777 14.090
23   28 0.06941 12.830
24   28 0.07090 11.690
25   28 0.07218 10.660
26   30 0.07339  9.709
27   29 0.07461  8.846
28   29 0.07561  8.060
29   33 0.07664  7.344
30   35 0.07790  6.692
31   35 0.07905  6.097
32   37 0.08029  5.556
33   38 0.08168  5.062
34   40 0.08306  4.612
35   40 0.08476  4.203
36   41 0.08644  3.829
37   43 0.08828  3.489
38   46 0.09044  3.179
39   48 0.09305  2.897
40   51 0.09590  2.639
41   52 0.09920  2.405
42   55 0.10290  2.191
43   59 0.10680  1.997
44   62 0.11120  1.819
45   66 0.11580  1.658
46   66 0.12070  1.510
47   74 0.12590  1.376
48   77 0.13130  1.254
49   76 0.13680  1.143
50   79 0.14250  1.041
51   83 0.14810  0.949
52   84 0.15400  0.864
53   87 0.15980  0.788
54   93 0.16570  0.718
55   98 0.17170  0.654
56   98 0.17770  0.596
57  102 0.18360  0.543
58  103 0.18960  0.495
59  105 0.19550  0.451
60  110 0.20130  0.411
61  115 0.20700  0.374
62  116 0.21270  0.341
63  116 0.21830  0.311
64  123 0.22380  0.283
65  124 0.22910  0.258
66  125 0.23430  0.235
67  127 0.23930  0.214
68  125 0.24420  0.195
69  128 0.24890  0.178
70  130 0.25360  0.162
71  131 0.25810  0.148
72  136 0.26260  0.134
73  138 0.26690  0.122
74  138 0.27120  0.112
75  138 0.27530  0.102
76  137 0.27940  0.093
77  137 0.28340  0.084
78  139 0.28730  0.077
79  144 0.29120  0.070
80  144 0.29500  0.064
81  147 0.29880  0.058
82  147 0.30250  0.053
83  149 0.30610  0.048
84  149 0.30970  0.044
85  150 0.31320  0.040
86  151 0.31660  0.037
87  152 0.31990  0.033
88  152 0.32310  0.030
89  153 0.32620  0.028
90  155 0.32910  0.025
91  160 0.33190  0.023
92  162 0.33470  0.021
93  163 0.33730  0.019
94  166 0.33980  0.017
95  167 0.34210  0.016
96  169 0.34420  0.014
97  171 0.34630  0.013
98  171 0.34810  0.012
99  170 0.34990  0.011
100 171 0.35140  0.010
