
Call:  glmnet(x = x, y = y, alpha = 0.65, family = "gaussian", standardize = TRUE) 

    Df    %Dev  Lambda
1    0 0.00000 0.66300
2    1 0.00645 0.60410
3    1 0.01195 0.55040
4    2 0.01673 0.50150
5    3 0.02457 0.45700
6    5 0.03379 0.41640
7    7 0.04477 0.37940
8   10 0.05749 0.34570
9   15 0.07449 0.31500
10  21 0.09537 0.28700
11  33 0.11890 0.26150
12  40 0.14500 0.23830
13  46 0.16960 0.21710
14  51 0.19190 0.19780
15  57 0.21190 0.18020
16  62 0.22930 0.16420
17  63 0.24510 0.14960
18  70 0.26140 0.13630
19  75 0.27590 0.12420
20  83 0.28830 0.11320
21  93 0.29880 0.10310
22  93 0.30780 0.09397
23  98 0.31540 0.08562
24 100 0.32180 0.07802
25 105 0.32720 0.07109
26 106 0.33170 0.06477
27 107 0.33560 0.05902
28 105 0.33920 0.05377
29 107 0.34210 0.04900
30 110 0.34460 0.04464
31 115 0.34670 0.04068
32 120 0.34890 0.03706
33 120 0.35110 0.03377
34 121 0.35280 0.03077
35 120 0.35430 0.02804
36 122 0.35550 0.02555
37 121 0.35660 0.02328
38 123 0.35740 0.02121
39 127 0.35820 0.01933
40 124 0.35880 0.01761
41 122 0.35930 0.01604
42 124 0.35970 0.01462
43 123 0.36000 0.01332
44 122 0.36030 0.01214
45 122 0.36060 0.01106
46 122 0.36080 0.01008
47 123 0.36110 0.00918
48 122 0.36130 0.00837
49 127 0.36150 0.00762
50 131 0.36170 0.00694
51 133 0.36190 0.00633
52 135 0.36210 0.00577
53 134 0.36230 0.00525
54 131 0.36240 0.00479
55 134 0.36260 0.00436
56 136 0.36270 0.00397
57 135 0.36280 0.00362
58 136 0.36290 0.00330
59 134 0.36300 0.00301
60 138 0.36300 0.00274
61 139 0.36310 0.00250
62 141 0.36310 0.00227
63 143 0.36320 0.00207
64 144 0.36320 0.00189
65 145 0.36330 0.00172
66 143 0.36330 0.00157
67 151 0.36340 0.00143
68 151 0.36340 0.00130
69 152 0.36340 0.00119
70 156 0.36350 0.00108
71 159 0.36350 0.00098
72 163 0.36350 0.00090
73 164 0.36360 0.00082
74 166 0.36360 0.00074
75 170 0.36360 0.00068
76 171 0.36360 0.00062
77 173 0.36370 0.00056
78 170 0.36380 0.00051
79 173 0.36380 0.00047
