
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = TRUE) 

   Df     %Dev Lambda
1   0 0.000000 40.200
2   1 0.000361 36.620
3   3 0.000839 33.370
4   6 0.002270 30.410
5  11 0.004326 27.710
6  17 0.007030 25.240
7  23 0.010150 23.000
8  28 0.013600 20.960
9  33 0.017090 19.100
10 36 0.020380 17.400
11 37 0.023510 15.850
12 39 0.026450 14.450
13 40 0.029180 13.160
14 44 0.031720 11.990
15 47 0.034130 10.930
16 48 0.036380  9.957
17 49 0.038460  9.072
18 50 0.040370  8.266
19 48 0.042110  7.532
20 47 0.043710  6.863
21 47 0.045170  6.253
22 47 0.046500  5.698
23 49 0.047760  5.191
24 48 0.048950  4.730
25 48 0.050040  4.310
26 48 0.051060  3.927
27 47 0.052000  3.578
28 48 0.052880  3.260
29 48 0.053720  2.971
30 50 0.054530  2.707
31 51 0.055300  2.466
32 51 0.056060  2.247
33 51 0.056770  2.048
34 51 0.057470  1.866
35 50 0.058110  1.700
36 50 0.058730  1.549
37 48 0.059290  1.411
38 48 0.059820  1.286
39 49 0.060300  1.172
40 49 0.060750  1.068
41 50 0.061180  0.973
42 51 0.061600  0.886
43 52 0.062000  0.808
44 54 0.062370  0.736
45 54 0.062710  0.670
46 54 0.063030  0.611
47 54 0.063310  0.557
48 55 0.063570  0.507
49 55 0.063810  0.462
50 55 0.064020  0.421
51 57 0.064220  0.384
52 58 0.064400  0.350
53 58 0.064560  0.318
54 57 0.064700  0.290
55 58 0.064830  0.264
56 58 0.064940  0.241
57 59 0.065050  0.220
58 62 0.065130  0.200
59 62 0.065210  0.182
60 62 0.065270  0.166
61 63 0.065330  0.151
62 63 0.065390  0.138
63 64 0.065430  0.126
64 64 0.065470  0.114
65 65 0.065500  0.104
66 64 0.065530  0.095
67 66 0.065550  0.087
68 66 0.065570  0.079
69 66 0.065590  0.072
70 66 0.065600  0.066
71 66 0.065610  0.060
72 66 0.065620  0.054
73 66 0.065630  0.050
74 66 0.065640  0.045
75 66 0.065650  0.041
76 66 0.065650  0.037
77 67 0.065660  0.034
78 67 0.065660  0.031
79 67 0.065670  0.028
80 67 0.065670  0.026
81 67 0.065670  0.024
82 67 0.065670  0.021
83 67 0.065670  0.020
84 67 0.065680  0.018
85 67 0.065680  0.016
86 67 0.065680  0.015
87 67 0.065680  0.013
88 67 0.065680  0.012
89 67 0.065680  0.011
