
Call:  glmnet(x = x, y = y, alpha = 0.1, family = "gaussian", standardize = FALSE) 

    Df     %Dev Lambda
1    0 0.000000 38.720
2    1 0.005935 35.280
3    1 0.011090 32.150
4    1 0.015540 29.290
5    1 0.019380 26.690
6    2 0.023640 24.320
7    2 0.028380 22.160
8    2 0.032420 20.190
9    2 0.035870 18.400
10   3 0.039290 16.760
11   3 0.042740 15.270
12   3 0.045690 13.920
13   4 0.048630 12.680
14   5 0.051600 11.550
15   5 0.054210 10.530
16   5 0.056430  9.592
17   5 0.058290  8.740
18   5 0.059870  7.964
19   5 0.061200  7.256
20   5 0.062310  6.611
21   6 0.063270  6.024
22   7 0.064210  5.489
23   7 0.065010  5.001
24   7 0.065680  4.557
25   8 0.066300  4.152
26   9 0.067170  3.783
27  11 0.068500  3.447
28  12 0.069740  3.141
29  12 0.071010  2.862
30  13 0.072110  2.608
31  13 0.073250  2.376
32  13 0.074240  2.165
33  13 0.075130  1.973
34  14 0.075930  1.797
35  15 0.077110  1.638
36  15 0.079190  1.492
37  19 0.083700  1.360
38  20 0.088380  1.239
39  22 0.093410  1.129
40  22 0.098830  1.029
41  24 0.104400  0.937
42  27 0.110600  0.854
43  28 0.117600  0.778
44  33 0.124900  0.709
45  34 0.132500  0.646
46  35 0.140000  0.589
47  35 0.147200  0.536
48  36 0.154100  0.489
49  38 0.161200  0.445
50  35 0.168100  0.406
51  38 0.174700  0.370
52  38 0.181500  0.337
53  39 0.188000  0.307
54  42 0.194200  0.280
55  43 0.200700  0.255
56  44 0.206800  0.232
57  45 0.212600  0.212
58  46 0.218200  0.193
59  46 0.223500  0.176
60  46 0.228400  0.160
61  46 0.233100  0.146
62  47 0.237600  0.133
63  48 0.241800  0.121
64  48 0.245700  0.110
65  49 0.249400  0.100
66  49 0.252900  0.092
67  50 0.256100  0.083
68  50 0.259100  0.076
69  50 0.262000  0.069
70  50 0.264600  0.063
71  50 0.267100  0.058
72  50 0.269400  0.052
73  50 0.271600  0.048
74  50 0.273600  0.044
75  50 0.275500  0.040
76  50 0.277200  0.036
77  50 0.278800  0.033
78  50 0.280200  0.030
79  50 0.281500  0.027
80  49 0.282800  0.025
81  49 0.283900  0.023
82  50 0.284900  0.021
83  50 0.285800  0.019
84  51 0.286600  0.017
85  50 0.287300  0.016
86  51 0.288000  0.014
87  51 0.288500  0.013
88  51 0.289100  0.012
89  51 0.289500  0.011
90  51 0.289900  0.010
91  51 0.290200  0.009
92  51 0.290500  0.008
93  52 0.290800  0.007
94  52 0.291000  0.007
95  52 0.291200  0.006
96  52 0.291400  0.006
97  52 0.291600  0.005
98  52 0.291700  0.005
99  54 0.291800  0.004
100 54 0.291900  0.004
