
Call:  glmnet(x = x, y = y, alpha = 0.9, family = "gaussian", standardize = TRUE) 

   Df    %Dev  Lambda
1   0 0.00000 0.48700
2   4 0.00929 0.44370
3   7 0.02037 0.40430
4   9 0.03701 0.36840
5  11 0.05779 0.33570
6  16 0.07732 0.30590
7  14 0.09591 0.27870
8  19 0.11470 0.25390
9  23 0.13450 0.23140
10 26 0.15650 0.21080
11 27 0.17670 0.19210
12 28 0.19470 0.17500
13 30 0.21000 0.15950
14 31 0.22280 0.14530
15 32 0.23360 0.13240
16 33 0.24270 0.12060
17 32 0.25060 0.10990
18 32 0.25700 0.10020
19 33 0.26240 0.09126
20 35 0.26700 0.08315
21 38 0.27130 0.07576
22 38 0.27480 0.06903
23 39 0.27770 0.06290
24 38 0.28020 0.05731
25 38 0.28220 0.05222
26 39 0.28390 0.04758
27 40 0.28530 0.04335
28 42 0.28650 0.03950
29 43 0.28750 0.03599
30 44 0.28830 0.03280
31 44 0.28900 0.02988
32 44 0.28960 0.02723
33 43 0.29000 0.02481
34 43 0.29040 0.02260
35 43 0.29070 0.02060
36 44 0.29100 0.01877
37 45 0.29120 0.01710
38 45 0.29140 0.01558
39 45 0.29160 0.01420
40 45 0.29170 0.01294
41 46 0.29180 0.01179
42 46 0.29190 0.01074
43 46 0.29200 0.00978
44 47 0.29200 0.00892
45 47 0.29210 0.00812
46 48 0.29210 0.00740
47 48 0.29220 0.00674
48 48 0.29220 0.00614
49 48 0.29230 0.00560
50 48 0.29230 0.00510
51 48 0.29230 0.00465
52 48 0.29230 0.00424
53 48 0.29230 0.00386
54 48 0.29230 0.00352
55 48 0.29240 0.00320
56 48 0.29240 0.00292
57 49 0.29240 0.00266
58 49 0.29240 0.00242
59 49 0.29240 0.00221
60 49 0.29240 0.00201
61 49 0.29240 0.00183
62 49 0.29240 0.00167
63 49 0.29240 0.00152
