
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = TRUE) 

   Df     %Dev Lambda
1   0 0.000000 45.820
2   4 0.000833 41.750
3  16 0.004410 38.040
4  28 0.009788 34.660
5  36 0.016180 31.580
6  36 0.022540 28.770
7  36 0.028610 26.220
8  36 0.034370 23.890
9  36 0.039840 21.770
10 36 0.045000 19.830
11 36 0.049870 18.070
12 36 0.054440 16.470
13 36 0.058750 15.000
14 36 0.062800 13.670
15 36 0.066600 12.460
16 36 0.070180 11.350
17 36 0.073560 10.340
18 36 0.076740  9.422
19 36 0.079760  8.585
20 36 0.082610  7.823
21 36 0.085330  7.128
22 36 0.087910  6.494
23 36 0.090370  5.917
24 36 0.092720  5.392
25 36 0.094960  4.913
26 36 0.097110  4.476
27 36 0.099160  4.079
28 36 0.101100  3.716
29 36 0.103000  3.386
30 36 0.104800  3.085
31 36 0.106500  2.811
32 34 0.108100  2.562
33 34 0.109600  2.334
34 34 0.111100  2.127
35 34 0.112400  1.938
36 33 0.113700  1.766
37 33 0.114900  1.609
38 30 0.116000  1.466
39 30 0.117000  1.336
40 30 0.117900  1.217
41 28 0.118800  1.109
42 28 0.119500  1.010
43 28 0.120300  0.921
44 27 0.120900  0.839
45 26 0.121500  0.764
46 25 0.122000  0.696
47 25 0.122400  0.634
48 25 0.122800  0.578
49 25 0.123100  0.527
50 25 0.123500  0.480
51 26 0.123700  0.437
52 26 0.124000  0.398
53 26 0.124200  0.363
54 27 0.124400  0.331
55 27 0.124600  0.301
56 28 0.124700  0.275
57 28 0.124800  0.250
58 28 0.124900  0.228
59 29 0.125000  0.208
60 29 0.125100  0.189
61 30 0.125200  0.172
62 30 0.125300  0.157
63 30 0.125300  0.143
64 30 0.125400  0.130
65 30 0.125400  0.119
66 30 0.125500  0.108
67 31 0.125500  0.099
68 31 0.125500  0.090
69 31 0.125500  0.082
70 31 0.125600  0.075
71 31 0.125600  0.068
72 31 0.125600  0.062
73 31 0.125600  0.056
74 32 0.125600  0.051
75 32 0.125600  0.047
76 32 0.125700  0.043
77 31 0.125700  0.039
78 31 0.125700  0.035
79 32 0.125700  0.032
80 33 0.125700  0.029
81 33 0.125700  0.027
82 33 0.125700  0.024
83 34 0.125700  0.022
84 34 0.125700  0.020
85 35 0.125700  0.018
86 35 0.125700  0.017
87 35 0.125700  0.015
88 35 0.125700  0.014
89 35 0.125700  0.013
90 35 0.125700  0.012
91 35 0.125700  0.011
92 35 0.125700  0.010
93 35 0.125700  0.009
94 35 0.125700  0.008
95 35 0.125700  0.007
96 35 0.125700  0.007
97 35 0.125700  0.006
