
Call:  glmnet(x = x, y = y, alpha = 0.95, family = "gaussian", standardize = TRUE) 

   Df     %Dev  Lambda
1   0 0.000000 0.48230
2   2 0.008753 0.43940
3   4 0.025810 0.40040
4   5 0.041310 0.36480
5   5 0.054830 0.33240
6   7 0.066240 0.30290
7   7 0.075820 0.27600
8   9 0.083880 0.25150
9   9 0.090720 0.22910
10  9 0.096460 0.20880
11  9 0.101200 0.19020
12  9 0.105200 0.17330
13  9 0.108500 0.15790
14 10 0.111300 0.14390
15 10 0.113600 0.13110
16 11 0.115500 0.11950
17 11 0.117100 0.10890
18 11 0.118400 0.09918
19 11 0.119500 0.09037
20 12 0.120400 0.08234
21 12 0.121200 0.07503
22 12 0.121900 0.06836
23 12 0.122500 0.06229
24 12 0.122900 0.05676
25 12 0.123300 0.05171
26 13 0.123600 0.04712
27 13 0.124000 0.04293
28 13 0.124300 0.03912
29 14 0.124500 0.03564
30 13 0.124700 0.03248
31 14 0.124800 0.02959
32 14 0.125000 0.02696
33 14 0.125100 0.02457
34 14 0.125200 0.02239
35 14 0.125300 0.02040
36 15 0.125300 0.01858
37 15 0.125400 0.01693
38 15 0.125400 0.01543
39 15 0.125500 0.01406
40 15 0.125500 0.01281
41 15 0.125500 0.01167
42 15 0.125600 0.01063
43 15 0.125600 0.00969
44 15 0.125600 0.00883
45 15 0.125600 0.00804
46 15 0.125600 0.00733
47 15 0.125600 0.00668
48 15 0.125600 0.00609
49 15 0.125600 0.00554
50 15 0.125600 0.00505
51 15 0.125600 0.00460
52 15 0.125700 0.00420
53 15 0.125700 0.00382
54 15 0.125700 0.00348
55 15 0.125700 0.00317
56 15 0.125700 0.00289
57 16 0.125700 0.00263
58 17 0.125700 0.00240
59 17 0.125700 0.00219
60 17 0.125700 0.00199
61 17 0.125700 0.00182
62 17 0.125700 0.00165
63 16 0.125700 0.00151
64 16 0.125700 0.00137
65 15 0.125700 0.00125
66 16 0.125700 0.00114
67 16 0.125700 0.00104
68 17 0.125700 0.00095
69 17 0.125700 0.00086
70 17 0.125700 0.00079
71 16 0.125700 0.00072
