
Call:  glmnet(x = x, y = y, alpha = 0.25, family = "gaussian", standardize = FALSE) 

   Df     %Dev  Lambda
1   0 0.000000 11.4900
2   1 0.005275 10.4700
3   1 0.009729  9.5420
4   3 0.014620  8.6940
5   3 0.023840  7.9220
6   4 0.031930  7.2180
7   4 0.039010  6.5770
8   4 0.044950  5.9930
9   4 0.049940  5.4600
10  4 0.054130  4.9750
11  4 0.057630  4.5330
12  4 0.060570  4.1310
13  4 0.063030  3.7640
14  4 0.065080  3.4290
15  5 0.066950  3.1250
16  5 0.068610  2.8470
17  5 0.070000  2.5940
18  5 0.071150  2.3640
19  5 0.072110  2.1540
20  5 0.072910  1.9620
21  5 0.073580  1.7880
22  6 0.074150  1.6290
23  6 0.075410  1.4840
24  6 0.076500  1.3530
25  6 0.077450  1.2320
26  6 0.078270  1.1230
27  6 0.078970  1.0230
28  6 0.079580  0.9323
29  7 0.080110  0.8495
30  7 0.080690  0.7740
31  7 0.081180  0.7052
32  8 0.082920  0.6426
33  8 0.086290  0.5855
34  8 0.089530  0.5335
35  8 0.092630  0.4861
36  8 0.095570  0.4429
37  8 0.098360  0.4036
38  8 0.101000  0.3677
39  8 0.103400  0.3350
40  7 0.105700  0.3053
41  8 0.107800  0.2782
42  8 0.109700  0.2534
43  8 0.111500  0.2309
44  8 0.113100  0.2104
45  8 0.114500  0.1917
46  8 0.115900  0.1747
47  8 0.117000  0.1592
48  8 0.118100  0.1450
49  8 0.119000  0.1321
50  8 0.119800  0.1204
51  9 0.120600  0.1097
52 10 0.121300  0.1000
53 10 0.121900  0.0911
54 10 0.122500  0.0830
55 10 0.123000  0.0756
56 10 0.123400  0.0689
57 11 0.123700  0.0628
58 11 0.124000  0.0572
59 11 0.124300  0.0521
60 12 0.124500  0.0475
61 13 0.124700  0.0433
62 13 0.124800  0.0394
63 13 0.125000  0.0359
64 13 0.125100  0.0327
65 13 0.125200  0.0298
66 13 0.125300  0.0272
67 13 0.125400  0.0248
68 13 0.125400  0.0226
69 13 0.125500  0.0206
70 13 0.125500  0.0187
71 13 0.125500  0.0171
72 14 0.125600  0.0156
73 14 0.125600  0.0142
74 12 0.125600  0.0129
75 12 0.125600  0.0118
76 12 0.125700  0.0107
77 12 0.125700  0.0098
78 12 0.125700  0.0089
79 13 0.125700  0.0081
80 13 0.125700  0.0074
81 13 0.125700  0.0067
82 14 0.125700  0.0061
83 14 0.125700  0.0056
84 14 0.125700  0.0051
85 14 0.125700  0.0046
86 14 0.125700  0.0042
87 14 0.125700  0.0039
88 14 0.125700  0.0035
89 14 0.125700  0.0032
90 14 0.125700  0.0029
91 15 0.125700  0.0027
92 15 0.125700  0.0024
93 16 0.125700  0.0022
