
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = FALSE) 

    Df     %Dev Lambda
1    0 0.000000 897.10
2    1 0.003360 817.40
3    1 0.006495 744.80
4    2 0.010060 678.60
5    2 0.013440 618.30
6    2 0.016450 563.40
7    3 0.020200 513.40
8    3 0.023580 467.80
9    3 0.026580 426.20
10   3 0.029230 388.30
11   4 0.031580 353.80
12   5 0.033650 322.40
13   5 0.035490 293.80
14   6 0.037140 267.70
15   7 0.038980 243.90
16   7 0.040690 222.20
17   8 0.042370 202.50
18   8 0.043990 184.50
19   9 0.045510 168.10
20   9 0.046970 153.20
21   9 0.048280 139.60
22   9 0.049460 127.20
23   8 0.050520 115.90
24   9 0.051530 105.60
25   9 0.052640  96.19
26  10 0.053670  87.65
27  10 0.054650  79.86
28  10 0.055580  72.77
29  12 0.056540  66.30
30  12 0.057570  60.41
31  10 0.058440  55.05
32   9 0.059170  50.16
33   9 0.059830  45.70
34  10 0.060460  41.64
35  10 0.061080  37.94
36  10 0.061630  34.57
37  11 0.062150  31.50
38  11 0.062630  28.70
39  11 0.063070  26.15
40  11 0.063470  23.83
41  13 0.064280  21.71
42  12 0.065120  19.78
43  12 0.065820  18.02
44  19 0.066940  16.42
45  19 0.068230  14.96
46  20 0.069470  13.64
47  21 0.070700  12.42
48  21 0.071930  11.32
49  23 0.073120  10.31
50  27 0.074360   9.40
51  27 0.075640   8.56
52  29 0.076930   7.80
53  29 0.078280   7.11
54  31 0.079610   6.48
55  31 0.080990   5.90
56  31 0.082380   5.38
57  31 0.083810   4.90
58  33 0.085240   4.46
59  33 0.086690   4.07
60  33 0.088170   3.71
61  33 0.089700   3.38
62  32 0.091250   3.08
63  34 0.092870   2.80
64  34 0.094540   2.56
65  37 0.096270   2.33
66  37 0.098050   2.12
67  36 0.099920   1.93
68  38 0.101800   1.76
69  40 0.103800   1.60
70  41 0.105800   1.46
71  42 0.107900   1.33
72  43 0.110000   1.21
73  44 0.112100   1.11
74  46 0.114300   1.01
75  46 0.116400   0.92
76  46 0.118600   0.84
77  46 0.120700   0.76
78  47 0.122900   0.69
79  47 0.125000   0.63
80  48 0.127000   0.58
81  51 0.129000   0.53
82  52 0.130900   0.48
83  54 0.132800   0.44
84  55 0.134600   0.40
85  56 0.136300   0.36
86  56 0.138000   0.33
87  57 0.139500   0.30
88  57 0.140900   0.27
89  57 0.142200   0.25
90  58 0.143500   0.23
91  60 0.144600   0.21
92  61 0.145600   0.19
93  60 0.146600   0.17
94  61 0.147400   0.16
95  61 0.148200   0.14
96  61 0.148900   0.13
97  61 0.149500   0.12
98  62 0.150000   0.11
99  62 0.150500   0.10
100 62 0.150900   0.09
