
Call:  glmnet(x = x, y = y, alpha = 0.85, family = "gaussian", standardize = FALSE) 

   Df     %Dev Lambda
1   0 0.000000 5.6940
2   2 0.007428 5.1890
3   2 0.013610 4.7280
4   2 0.018730 4.3080
5   2 0.023000 3.9250
6   2 0.026530 3.5760
7   2 0.029480 3.2590
8   2 0.031920 2.9690
9   2 0.033950 2.7050
10  2 0.035630 2.4650
11  3 0.037080 2.2460
12  3 0.039250 2.0460
13  3 0.041070 1.8650
14  4 0.042760 1.6990
15  3 0.044020 1.5480
16  3 0.045030 1.4110
17  4 0.046020 1.2850
18  5 0.047090 1.1710
19  5 0.048170 1.0670
20  5 0.049070 0.9722
21  6 0.050180 0.8859
22  7 0.051190 0.8072
23  7 0.052060 0.7355
24 10 0.053080 0.6701
25  9 0.054690 0.6106
26 10 0.056180 0.5564
27 11 0.057750 0.5069
28 11 0.059070 0.4619
29 11 0.060170 0.4209
30 11 0.061080 0.3835
31 11 0.061830 0.3494
32 12 0.062470 0.3184
33 11 0.063030 0.2901
34 13 0.063590 0.2643
35 13 0.064200 0.2408
36 14 0.064630 0.2194
37 16 0.065720 0.1999
38 18 0.072090 0.1822
39 19 0.083320 0.1660
40 23 0.094060 0.1512
41 25 0.103400 0.1378
42 28 0.111500 0.1256
43 28 0.118600 0.1144
44 26 0.124600 0.1043
45 29 0.129600 0.0950
46 28 0.133800 0.0866
47 28 0.137300 0.0789
48 30 0.140300 0.0719
49 30 0.142900 0.0655
50 31 0.145000 0.0597
51 33 0.146900 0.0544
52 34 0.148400 0.0495
53 35 0.149700 0.0451
54 34 0.150900 0.0411
55 34 0.151800 0.0375
56 35 0.152500 0.0341
57 35 0.153100 0.0311
58 35 0.153700 0.0283
59 36 0.154100 0.0258
60 37 0.154500 0.0235
61 38 0.154900 0.0214
62 40 0.155100 0.0195
63 40 0.155300 0.0178
64 42 0.155500 0.0162
65 44 0.155700 0.0148
66 46 0.155900 0.0135
67 47 0.156000 0.0123
68 49 0.156100 0.0112
69 49 0.156200 0.0102
70 49 0.156200 0.0093
71 49 0.156300 0.0085
72 50 0.156400 0.0077
73 50 0.156400 0.0070
74 52 0.156500 0.0064
75 53 0.156500 0.0058
76 53 0.156500 0.0053
77 55 0.156600 0.0048
78 55 0.156600 0.0044
79 55 0.156600 0.0040
80 57 0.156600 0.0037
81 59 0.156600 0.0033
82 61 0.156700 0.0030
83 61 0.156700 0.0028
84 61 0.156700 0.0025
85 64 0.156700 0.0023
86 66 0.156700 0.0021
87 66 0.156700 0.0019
88 70 0.156700 0.0017
89 70 0.156700 0.0016
90 72 0.156700 0.0014
91 72 0.156700 0.0013
92 72 0.156700 0.0012
93 73 0.156700 0.0011
94 73 0.156700 0.0010
95 74 0.156700 0.0009
96 75 0.156700 0.0008
97 75 0.156700 0.0008
98 75 0.156700 0.0007
