
Call:  glmnet(x = x, y = y, alpha = 0.2, family = "gaussian", standardize = TRUE) 

   Df     %Dev  Lambda
1   0 0.000000 2.28500
2   1 0.004273 2.08200
3   4 0.009521 1.89700
4   8 0.020330 1.72900
5  10 0.033430 1.57500
6  12 0.045610 1.43500
7  15 0.057210 1.30800
8  17 0.067950 1.19200
9  18 0.077750 1.08600
10 19 0.086350 0.98930
11 19 0.093900 0.90140
12 19 0.100500 0.82130
13 20 0.106200 0.74830
14 21 0.111100 0.68190
15 23 0.115400 0.62130
16 23 0.119100 0.56610
17 24 0.122400 0.51580
18 23 0.125300 0.47000
19 22 0.127800 0.42820
20 21 0.129900 0.39020
21 21 0.131700 0.35550
22 22 0.133300 0.32390
23 19 0.134600 0.29520
24 19 0.135700 0.26890
25 19 0.136600 0.24500
26 19 0.137400 0.22330
27 19 0.138000 0.20340
28 18 0.138600 0.18540
29 19 0.139000 0.16890
30 19 0.139400 0.15390
31 20 0.139800 0.14020
32 22 0.140700 0.12780
33 22 0.141800 0.11640
34 23 0.142700 0.10610
35 25 0.143700 0.09665
36 26 0.144700 0.08806
37 29 0.145800 0.08024
38 32 0.146800 0.07311
39 33 0.147800 0.06662
40 36 0.148700 0.06070
41 37 0.149600 0.05531
42 39 0.150400 0.05039
43 40 0.151100 0.04592
44 41 0.151700 0.04184
45 43 0.152300 0.03812
46 42 0.152800 0.03473
47 44 0.153400 0.03165
48 45 0.153800 0.02884
49 49 0.154200 0.02628
50 49 0.154600 0.02394
51 51 0.154900 0.02181
52 51 0.155100 0.01988
53 53 0.155400 0.01811
54 53 0.155500 0.01650
55 52 0.155700 0.01504
56 55 0.155900 0.01370
57 56 0.156000 0.01248
58 57 0.156100 0.01137
59 57 0.156200 0.01036
60 56 0.156300 0.00944
61 56 0.156300 0.00860
62 60 0.156400 0.00784
63 61 0.156400 0.00714
64 61 0.156500 0.00651
65 61 0.156500 0.00593
66 62 0.156600 0.00540
67 62 0.156600 0.00492
68 62 0.156600 0.00449
69 62 0.156600 0.00409
70 64 0.156600 0.00372
71 62 0.156600 0.00339
72 63 0.156700 0.00309
73 67 0.156700 0.00282
74 68 0.156700 0.00257
75 69 0.156700 0.00234
76 69 0.156700 0.00213
77 70 0.156700 0.00194
78 70 0.156700 0.00177
79 72 0.156700 0.00161
80 74 0.156700 0.00147
81 75 0.156700 0.00134
82 74 0.156700 0.00122
83 76 0.156700 0.00111
84 76 0.156700 0.00101
85 77 0.156700 0.00092
86 77 0.156700 0.00084
87 77 0.156700 0.00077
88 77 0.156700 0.00070
89 80 0.156700 0.00064
