
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = FALSE) 

    Df     %Dev Lambda
1    0 0.000000 484.00
2    2 0.003755 441.00
3    2 0.007332 401.80
4    3 0.010790 366.10
5    3 0.014150 333.60
6    4 0.017260 304.00
7    5 0.020260 277.00
8    5 0.023150 252.40
9    7 0.026030 230.00
10   8 0.028830 209.50
11   8 0.031390 190.90
12   9 0.033720 174.00
13  10 0.035790 158.50
14  13 0.037700 144.40
15  14 0.039660 131.60
16  15 0.041390 119.90
17  14 0.042980 109.20
18  15 0.044390  99.54
19  16 0.045650  90.70
20  17 0.046940  82.64
21  17 0.048120  75.30
22  17 0.049160  68.61
23  17 0.050260  62.51
24  18 0.051470  56.96
25  18 0.052750  51.90
26  18 0.053920  47.29
27  18 0.055010  43.09
28  18 0.056010  39.26
29  18 0.056930  35.77
30  18 0.057780  32.60
31  18 0.058560  29.70
32  18 0.059280  27.06
33  19 0.059940  24.66
34  20 0.060580  22.47
35  21 0.061170  20.47
36  20 0.061790  18.65
37  22 0.062540  17.00
38  26 0.063750  15.49
39  27 0.065210  14.11
40  27 0.066580  12.86
41  28 0.067960  11.71
42  30 0.069370  10.67
43  33 0.070980   9.72
44  35 0.072610   8.86
45  37 0.074250   8.07
46  40 0.075890   7.36
47  41 0.077570   6.70
48  39 0.079220   6.11
49  45 0.080990   5.57
50  45 0.082660   5.07
51  47 0.084440   4.62
52  48 0.086240   4.21
53  47 0.088090   3.84
54  47 0.089970   3.50
55  49 0.091870   3.19
56  53 0.093820   2.90
57  53 0.095820   2.64
58  53 0.097850   2.41
59  54 0.099910   2.19
60  54 0.102000   2.00
61  55 0.104200   1.82
62  57 0.106400   1.66
63  58 0.108600   1.51
64  59 0.110900   1.38
65  61 0.113200   1.26
66  62 0.115400   1.14
67  64 0.117700   1.04
68  64 0.120000   0.95
69  63 0.122300   0.87
70  63 0.124600   0.79
71  64 0.126800   0.72
72  65 0.129000   0.65
73  67 0.131100   0.60
74  68 0.133100   0.54
75  68 0.135100   0.50
76  69 0.137000   0.45
77  70 0.138800   0.41
78  70 0.140500   0.37
79  73 0.142100   0.34
80  74 0.143600   0.31
81  79 0.145000   0.28
82  77 0.146300   0.26
83  78 0.147400   0.24
84  78 0.148500   0.21
85  80 0.149500   0.20
86  80 0.150400   0.18
87  81 0.151200   0.16
88  84 0.151900   0.15
89  85 0.152500   0.13
90  85 0.153100   0.12
91  84 0.153600   0.11
92  84 0.154000   0.10
93  84 0.154400   0.09
94  85 0.154700   0.08
95  86 0.155000   0.08
96  87 0.155300   0.07
97  88 0.155500   0.06
98  88 0.155700   0.06
99  88 0.155800   0.05
100 88 0.156000   0.05
