
Call:  glmnet(x = x, y = y, alpha = 0.02, family = "gaussian", standardize = TRUE) 

    Df     %Dev  Lambda
1    0 0.000000 22.8500
2    2 0.000747 20.8200
3    9 0.003926 18.9700
4   25 0.009309 17.2900
5   30 0.016010 15.7500
6   45 0.023120 14.3500
7   54 0.030150 13.0800
8   59 0.036840 11.9200
9   60 0.043150 10.8600
10  63 0.049090  9.8930
11  65 0.054720  9.0140
12  65 0.060070  8.2130
13  65 0.065150  7.4830
14  66 0.069990  6.8190
15  65 0.074630  6.2130
16  65 0.079070  5.6610
17  62 0.083330  5.1580
18  58 0.087420  4.7000
19  57 0.091350  4.2820
20  56 0.095130  3.9020
21  55 0.098750  3.5550
22  52 0.102200  3.2390
23  51 0.105500  2.9520
24  50 0.108600  2.6890
25  50 0.111500  2.4500
26  49 0.114300  2.2330
27  47 0.116900  2.0340
28  47 0.119400  1.8540
29  46 0.121600  1.6890
30  43 0.123700  1.5390
31  41 0.125700  1.4020
32  38 0.127400  1.2780
33  37 0.129100  1.1640
34  38 0.130600  1.0610
35  39 0.132300  0.9665
36  40 0.133900  0.8806
37  41 0.135400  0.8024
38  44 0.136900  0.7311
39  46 0.138300  0.6662
40  51 0.139700  0.6070
41  53 0.141000  0.5531
42  52 0.142300  0.5039
43  57 0.143500  0.4592
44  58 0.144600  0.4184
45  58 0.145600  0.3812
46  58 0.146600  0.3473
47  58 0.147500  0.3165
48  62 0.148300  0.2884
49  64 0.149100  0.2628
50  67 0.149800  0.2394
51  70 0.150500  0.2181
52  69 0.151100  0.1988
53  69 0.151700  0.1811
54  72 0.152300  0.1650
55  72 0.152700  0.1504
56  74 0.153200  0.1370
57  75 0.153600  0.1248
58  78 0.153900  0.1137
59  79 0.154300  0.1036
60  79 0.154600  0.0944
61  80 0.154800  0.0860
62  81 0.155000  0.0784
63  83 0.155300  0.0714
64  84 0.155400  0.0651
65  85 0.155600  0.0593
66  85 0.155700  0.0540
67  85 0.155900  0.0492
68  87 0.156000  0.0449
69  87 0.156100  0.0409
70  87 0.156200  0.0372
71  88 0.156300  0.0339
72  88 0.156300  0.0309
73  88 0.156400  0.0282
74  88 0.156400  0.0257
75  88 0.156500  0.0234
76  88 0.156500  0.0213
77  88 0.156500  0.0194
78  88 0.156600  0.0177
79  89 0.156600  0.0161
80  88 0.156600  0.0147
81  88 0.156600  0.0134
82  89 0.156600  0.0122
83  90 0.156600  0.0111
84  92 0.156700  0.0101
85  94 0.156700  0.0092
86  96 0.156700  0.0084
87  98 0.156700  0.0077
88 101 0.156700  0.0070
89 103 0.156700  0.0064
90 103 0.156700  0.0058
91 103 0.156700  0.0053
92 103 0.156700  0.0048
93 103 0.156700  0.0044
94 104 0.156700  0.0040
95 104 0.156700  0.0036
96 104 0.156700  0.0033
97 105 0.156700  0.0030
98 105 0.156700  0.0028
99 105 0.156700  0.0025
