
Call:  glmnet(x = x, y = y, alpha = 1, family = "gaussian", standardize = FALSE) 

   Df     %Dev Lambda
1   0 0.000000 4.8400
2   2 0.007447 4.4100
3   2 0.013640 4.0180
4   2 0.018770 3.6610
5   2 0.023030 3.3360
6   2 0.026570 3.0400
7   2 0.029520 2.7700
8   2 0.031950 2.5240
9   2 0.033980 2.3000
10  2 0.035660 2.0950
11  3 0.037090 1.9090
12  3 0.039270 1.7400
13  3 0.041080 1.5850
14  4 0.042770 1.4440
15  3 0.044030 1.3160
16  3 0.045040 1.1990
17  4 0.046020 1.0920
18  5 0.047090 0.9954
19  5 0.048170 0.9070
20  5 0.049070 0.8264
21  6 0.050190 0.7530
22  7 0.051190 0.6861
23  7 0.052060 0.6251
24 10 0.053080 0.5696
25  9 0.054690 0.5190
26 10 0.056180 0.4729
27 11 0.057760 0.4309
28 11 0.059090 0.3926
29 11 0.060180 0.3577
30 11 0.061090 0.3260
31 11 0.061840 0.2970
32 12 0.062480 0.2706
33 11 0.063030 0.2466
34 13 0.063600 0.2247
35 13 0.064200 0.2047
36 14 0.064640 0.1865
37 16 0.065720 0.1700
38 18 0.072350 0.1549
39 19 0.084080 0.1411
40 23 0.095180 0.1286
41 25 0.104700 0.1171
42 27 0.112800 0.1067
43 26 0.120100 0.0972
44 26 0.125900 0.0886
45 29 0.130800 0.0807
46 28 0.134900 0.0736
47 28 0.138300 0.0670
48 30 0.141100 0.0611
49 30 0.143600 0.0556
50 31 0.145700 0.0507
51 33 0.147500 0.0462
52 34 0.148900 0.0421
53 35 0.150100 0.0384
54 34 0.151200 0.0350
55 34 0.152100 0.0319
56 35 0.152800 0.0290
57 35 0.153300 0.0264
58 35 0.153900 0.0241
59 36 0.154300 0.0220
60 37 0.154700 0.0200
61 37 0.155000 0.0182
62 40 0.155200 0.0166
63 40 0.155400 0.0151
64 42 0.155600 0.0138
65 44 0.155700 0.0126
66 46 0.155900 0.0114
67 47 0.156000 0.0104
68 49 0.156100 0.0095
69 49 0.156200 0.0087
70 49 0.156300 0.0079
71 49 0.156300 0.0072
72 50 0.156400 0.0065
73 50 0.156400 0.0060
74 52 0.156500 0.0054
75 53 0.156500 0.0050
76 53 0.156600 0.0045
77 55 0.156600 0.0041
78 55 0.156600 0.0037
79 55 0.156600 0.0034
80 57 0.156600 0.0031
81 59 0.156600 0.0028
82 60 0.156700 0.0026
83 61 0.156700 0.0024
84 61 0.156700 0.0021
85 64 0.156700 0.0020
86 65 0.156700 0.0018
87 65 0.156700 0.0016
88 72 0.156700 0.0015
89 70 0.156700 0.0013
90 71 0.156700 0.0012
91 72 0.156700 0.0011
92 72 0.156700 0.0010
93 73 0.156700 0.0009
94 73 0.156700 0.0008
95 73 0.156700 0.0008
96 75 0.156700 0.0007
97 75 0.156700 0.0006
98 75 0.156700 0.0006
