
Call:  glmnet(x = x, y = y, alpha = 0.1, family = "gaussian", standardize = FALSE) 

    Df    %Dev Lambda
1    0 0.00000 46.810
2    1 0.00228 42.650
3    1 0.00419 38.860
4    1 0.00580 35.410
5    1 0.00716 32.260
6    1 0.00829 29.400
7    2 0.01069 26.780
8    2 0.01325 24.400
9    3 0.01585 22.240
10   3 0.01864 20.260
11   3 0.02098 18.460
12   3 0.02295 16.820
13   3 0.02460 15.330
14   3 0.02599 13.970
15   4 0.02730 12.720
16   5 0.02900 11.590
17   5 0.03121 10.560
18   5 0.03310  9.626
19   5 0.03470  8.771
20   5 0.03606  7.992
21   5 0.03720  7.282
22   6 0.03821  6.635
23   6 0.03915  6.045
24   6 0.03994  5.508
25   6 0.04061  5.019
26   6 0.04116  4.573
27   6 0.04163  4.167
28   6 0.04202  3.797
29   6 0.04235  3.459
30   7 0.04268  3.152
31   7 0.04331  2.872
32   7 0.04385  2.617
33   7 0.04431  2.384
34   8 0.04471  2.173
35   9 0.04526  1.980
36  11 0.04647  1.804
37  11 0.04852  1.643
38  12 0.05143  1.497
39  13 0.05470  1.364
40  13 0.05813  1.243
41  14 0.06154  1.133
42  14 0.06500  1.032
43  18 0.07055  0.940
44  18 0.07698  0.857
45  19 0.08359  0.781
46  19 0.09028  0.711
47  21 0.09763  0.648
48  22 0.10600  0.591
49  23 0.11440  0.538
50  29 0.12310  0.490
51  30 0.13260  0.447
52  33 0.14220  0.407
53  34 0.15190  0.371
54  34 0.16140  0.338
55  37 0.17050  0.308
56  40 0.17990  0.281
57  44 0.18910  0.256
58  48 0.19830  0.233
59  50 0.20800  0.212
60  50 0.21750  0.193
61  53 0.22670  0.176
62  54 0.23570  0.161
63  55 0.24450  0.146
64  56 0.25310  0.133
65  57 0.26140  0.122
66  59 0.26950  0.111
67  62 0.27740  0.101
68  68 0.28580  0.092
69  68 0.29410  0.084
70  70 0.30240  0.076
71  71 0.31070  0.070
72  73 0.31880  0.063
73  73 0.32690  0.058
74  72 0.33470  0.053
75  75 0.34220  0.048
76  75 0.34950  0.044
77  75 0.35650  0.040
78  75 0.36320  0.036
79  76 0.36960  0.033
80  76 0.37570  0.030
81  76 0.38150  0.027
82  76 0.38690  0.025
83  76 0.39210  0.023
84  78 0.39700  0.021
85  78 0.40160  0.019
86  79 0.40600  0.017
87  81 0.41010  0.016
88  82 0.41390  0.014
89  82 0.41750  0.013
90  82 0.42080  0.012
91  83 0.42390  0.011
92  83 0.42680  0.010
93  83 0.42940  0.009
94  83 0.43180  0.008
95  84 0.43390  0.007
96  85 0.43590  0.007
97  85 0.43760  0.006
98  85 0.43920  0.006
99  86 0.44070  0.005
100 85 0.44200  0.005
