
Call:  glmnet(x = x, y = y, alpha = 0.2, family = "gaussian", standardize = FALSE) 

    Df    %Dev  Lambda
1    0 0.00000 23.4000
2    1 0.00234 21.3200
3    1 0.00429 19.4300
4    1 0.00592 17.7000
5    1 0.00728 16.1300
6    1 0.00842 14.7000
7    2 0.01087 13.3900
8    2 0.01348 12.2000
9    3 0.01607 11.1200
10   3 0.01889 10.1300
11   3 0.02125  9.2310
12   3 0.02322  8.4110
13   3 0.02486  7.6640
14   3 0.02623  6.9830
15   4 0.02750  6.3620
16   5 0.02920  5.7970
17   5 0.03149  5.2820
18   5 0.03342  4.8130
19   5 0.03503  4.3850
20   5 0.03639  3.9960
21   5 0.03753  3.6410
22   6 0.03848  3.3170
23   6 0.03940  3.0230
24   6 0.04017  2.7540
25   6 0.04081  2.5090
26   6 0.04135  2.2870
27   6 0.04179  2.0830
28   6 0.04217  1.8980
29   6 0.04248  1.7300
30   7 0.04277  1.5760
31   7 0.04344  1.4360
32   7 0.04400  1.3080
33   7 0.04448  1.1920
34   7 0.04488  1.0860
35   9 0.04538  0.9898
36  11 0.04714  0.9019
37  11 0.05043  0.8217
38  12 0.05512  0.7487
39  13 0.06017  0.6822
40  13 0.06521  0.6216
41  14 0.07006  0.5664
42  16 0.07564  0.5161
43  18 0.08408  0.4702
44  18 0.09324  0.4285
45  18 0.10200  0.3904
46  20 0.11100  0.3557
47  21 0.12010  0.3241
48  23 0.13080  0.2953
49  23 0.14110  0.2691
50  26 0.15110  0.2452
51  27 0.16160  0.2234
52  30 0.17240  0.2035
53  31 0.18260  0.1855
54  32 0.19260  0.1690
55  34 0.20190  0.1540
56  39 0.21140  0.1403
57  42 0.22060  0.1278
58  46 0.23000  0.1165
59  49 0.24030  0.1061
60  50 0.25000  0.0967
61  50 0.25940  0.0881
62  52 0.26860  0.0803
63  54 0.27750  0.0732
64  55 0.28590  0.0666
65  59 0.29410  0.0607
66  61 0.30310  0.0553
67  64 0.31270  0.0504
68  65 0.32200  0.0459
69  65 0.33110  0.0419
70  66 0.33990  0.0381
71  69 0.34840  0.0348
72  70 0.35660  0.0317
73  72 0.36430  0.0288
74  72 0.37170  0.0263
75  73 0.37850  0.0240
76  74 0.38490  0.0218
77  74 0.39080  0.0199
78  74 0.39630  0.0181
79  74 0.40140  0.0165
80  75 0.40610  0.0150
81  76 0.41040  0.0137
82  78 0.41450  0.0125
83  80 0.41830  0.0114
84  80 0.42190  0.0104
85  80 0.42510  0.0094
86  80 0.42800  0.0086
87  81 0.43060  0.0078
88  82 0.43300  0.0071
89  82 0.43520  0.0065
90  82 0.43710  0.0059
91  82 0.43880  0.0054
92  83 0.44030  0.0049
93  83 0.44160  0.0045
94  85 0.44290  0.0041
95  86 0.44400  0.0037
96  86 0.44500  0.0034
97  86 0.44590  0.0031
98  85 0.44670  0.0028
99  86 0.44730  0.0026
100 86 0.44790  0.0023
