
Call:  glmnet(x = x, y = y, alpha = 0.1, family = "gaussian", standardize = TRUE) 

   Df    %Dev Lambda
1   0 0.00000 4.6540
2   1 0.00296 4.2410
3   1 0.00590 3.8640
4   1 0.00880 3.5210
5   3 0.01246 3.2080
6   3 0.01918 2.9230
7   5 0.02787 2.6630
8  10 0.03883 2.4270
9  16 0.05205 2.2110
10 22 0.06896 2.0150
11 27 0.08651 1.8360
12 31 0.10500 1.6730
13 34 0.12380 1.5240
14 37 0.14360 1.3890
15 40 0.16310 1.2650
16 42 0.18120 1.1530
17 46 0.19850 1.0510
18 48 0.21500 0.9572
19 49 0.23020 0.8722
20 52 0.24470 0.7947
21 55 0.25850 0.7241
22 58 0.27190 0.6598
23 64 0.28460 0.6011
24 69 0.29690 0.5477
25 71 0.30920 0.4991
26 74 0.32180 0.4547
27 75 0.33340 0.4143
28 76 0.34400 0.3775
29 78 0.35450 0.3440
30 79 0.36440 0.3134
31 81 0.37360 0.2856
32 83 0.38180 0.2602
33 83 0.38950 0.2371
34 85 0.39650 0.2160
35 85 0.40300 0.1968
36 86 0.40870 0.1794
37 87 0.41400 0.1634
38 87 0.41860 0.1489
39 88 0.42280 0.1357
40 88 0.42640 0.1236
41 88 0.42970 0.1126
42 88 0.43250 0.1026
43 89 0.43510 0.0935
44 88 0.43740 0.0852
45 89 0.43940 0.0776
46 89 0.44110 0.0707
47 89 0.44260 0.0645
48 89 0.44390 0.0587
49 89 0.44500 0.0535
50 89 0.44600 0.0488
51 89 0.44680 0.0444
52 89 0.44750 0.0405
53 88 0.44810 0.0369
54 88 0.44860 0.0336
55 88 0.44900 0.0306
56 88 0.44940 0.0279
57 88 0.44970 0.0254
58 87 0.45000 0.0232
59 85 0.45020 0.0211
60 85 0.45040 0.0192
61 84 0.45060 0.0175
62 84 0.45080 0.0160
63 85 0.45090 0.0146
64 85 0.45100 0.0133
65 85 0.45110 0.0121
66 85 0.45110 0.0110
67 85 0.45120 0.0100
68 86 0.45120 0.0091
69 87 0.45130 0.0083
70 87 0.45130 0.0076
71 87 0.45140 0.0069
72 87 0.45140 0.0063
73 88 0.45140 0.0057
74 88 0.45140 0.0052
75 89 0.45140 0.0048
76 89 0.45150 0.0043
77 90 0.45150 0.0040
78 90 0.45150 0.0036
79 90 0.45150 0.0033
80 90 0.45150 0.0030
81 90 0.45150 0.0027
82 89 0.45150 0.0025
83 89 0.45150 0.0023
84 90 0.45150 0.0021
85 90 0.45150 0.0019
86 91 0.45150 0.0017
