
Call:  glmnet(x = x, y = y, alpha = 0.45, family = "gaussian", standardize = FALSE) 

   Df     %Dev  Lambda
1   0 0.000000 15.7000
2   1 0.001408 14.3100
3   1 0.002578 13.0300
4   2 0.005290 11.8800
5   2 0.022960 10.8200
6   2 0.037850  9.8600
7   1 0.049880  8.9840
8   2 0.060200  8.1860
9   2 0.069920  7.4590
10  2 0.078030  6.7960
11  2 0.084790  6.1930
12  2 0.090430  5.6420
13  2 0.095130  5.1410
14  2 0.099050  4.6840
15  3 0.102900  4.2680
16  3 0.106600  3.8890
17  3 0.109800  3.5440
18  3 0.112400  3.2290
19  3 0.114600  2.9420
20  4 0.117100  2.6810
21  4 0.120700  2.4420
22  5 0.123900  2.2260
23  5 0.126900  2.0280
24  6 0.130400  1.8480
25  6 0.133500  1.6840
26  6 0.136200  1.5340
27  6 0.138400  1.3980
28  6 0.140200  1.2740
29  6 0.141800  1.1600
30  6 0.143100  1.0570
31  6 0.144200  0.9634
32  6 0.145100  0.8778
33  7 0.145800  0.7998
34  7 0.146800  0.7288
35  7 0.147700  0.6640
36  8 0.148500  0.6050
37  8 0.149500  0.5513
38  8 0.150200  0.5023
39  8 0.150900  0.4577
40  8 0.151400  0.4170
41  8 0.151900  0.3800
42  8 0.152200  0.3462
43  8 0.152500  0.3155
44  8 0.152800  0.2874
45  9 0.153000  0.2619
46 10 0.153300  0.2386
47 10 0.153600  0.2174
48 10 0.153800  0.1981
49 10 0.154000  0.1805
50 11 0.154100  0.1645
51 11 0.154300  0.1499
52 11 0.154400  0.1366
53 11 0.154500  0.1244
54 11 0.154500  0.1134
55 11 0.154600  0.1033
56 11 0.154700  0.0941
57 11 0.154700  0.0858
58 11 0.154700  0.0781
59 11 0.154800  0.0712
60 11 0.154800  0.0649
61 12 0.154800  0.0591
62 13 0.154800  0.0539
63 13 0.154900  0.0491
64 13 0.154900  0.0447
65 13 0.154900  0.0407
66 13 0.154900  0.0371
67 13 0.154900  0.0338
68 13 0.154900  0.0308
69 13 0.154900  0.0281
70 14 0.154900  0.0256
71 15 0.154900  0.0233
72 14 0.154900  0.0212
73 16 0.154900  0.0194
74 16 0.154900  0.0176
75 16 0.154900  0.0161
76 16 0.154900  0.0146
77 16 0.154900  0.0133
78 16 0.154900  0.0122
79 16 0.154900  0.0111
