
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = TRUE) 

   Df     %Dev Lambda
1   0 0.000000 74.710
2   4 0.001188 68.070
3   6 0.004154 62.030
4  10 0.008759 56.520
5  13 0.014690 51.500
6  13 0.020990 46.920
7  15 0.027680 42.750
8  15 0.034550 38.950
9  16 0.041510 35.490
10 18 0.048530 32.340
11 18 0.055530 29.470
12 18 0.062400 26.850
13 18 0.069070 24.460
14 18 0.075520 22.290
15 18 0.081710 20.310
16 18 0.087620 18.510
17 18 0.093220 16.860
18 18 0.098510 15.360
19 19 0.103500 14.000
20 19 0.108100 12.760
21 20 0.112400 11.620
22 20 0.116400 10.590
23 20 0.120000  9.649
24 20 0.123400  8.792
25 20 0.126400  8.011
26 21 0.129200  7.299
27 21 0.131800  6.651
28 21 0.134100  6.060
29 21 0.136100  5.522
30 21 0.138000  5.031
31 21 0.139700  4.584
32 21 0.141200  4.177
33 21 0.142600  3.806
34 22 0.143800  3.468
35 22 0.144900  3.160
36 22 0.145900  2.879
37 23 0.146700  2.623
38 24 0.147500  2.390
39 24 0.148300  2.178
40 23 0.148900  1.984
41 23 0.149500  1.808
42 24 0.150000  1.647
43 24 0.150500  1.501
44 24 0.151000  1.368
45 25 0.151400  1.246
46 26 0.151800  1.136
47 26 0.152100  1.035
48 26 0.152400  0.943
49 26 0.152700  0.859
50 26 0.152900  0.783
51 26 0.153100  0.713
52 27 0.153300  0.650
53 27 0.153500  0.592
54 27 0.153700  0.540
55 28 0.153800  0.492
56 28 0.154000  0.448
57 28 0.154100  0.408
58 28 0.154200  0.372
59 29 0.154300  0.339
60 29 0.154400  0.309
61 29 0.154500  0.281
62 30 0.154500  0.256
63 30 0.154600  0.234
64 30 0.154600  0.213
65 30 0.154700  0.194
66 30 0.154700  0.177
67 30 0.154800  0.161
68 30 0.154800  0.147
69 30 0.154800  0.134
70 30 0.154800  0.122
71 30 0.154800  0.111
72 30 0.154900  0.101
73 30 0.154900  0.092
74 30 0.154900  0.084
75 30 0.154900  0.076
76 30 0.154900  0.070
77 30 0.154900  0.063
78 30 0.154900  0.058
79 30 0.154900  0.053
80 30 0.154900  0.048
81 30 0.154900  0.044
82 31 0.154900  0.040
83 31 0.154900  0.036
84 30 0.154900  0.033
85 30 0.154900  0.030
86 30 0.154900  0.027
87 30 0.154900  0.025
