
Call:  glmnet(x = x, y = y, alpha = 0.45, family = "gaussian", standardize = TRUE) 

   Df    %Dev  Lambda
1   0 0.00000 1.66000
2   2 0.01548 1.51300
3   3 0.03344 1.37800
4   3 0.05091 1.25600
5   4 0.06609 1.14400
6   4 0.07906 1.04300
7   5 0.09023 0.95010
8   5 0.09978 0.86570
9   6 0.10800 0.78880
10  8 0.11540 0.71870
11  8 0.12160 0.65480
12  8 0.12680 0.59670
13  8 0.13120 0.54370
14  9 0.13500 0.49540
15  9 0.13820 0.45140
16 10 0.14090 0.41130
17 10 0.14320 0.37470
18 10 0.14510 0.34140
19 10 0.14670 0.31110
20 10 0.14810 0.28350
21 10 0.14920 0.25830
22 10 0.15010 0.23530
23 10 0.15090 0.21440
24 10 0.15160 0.19540
25 10 0.15210 0.17800
26 10 0.15260 0.16220
27 10 0.15300 0.14780
28 10 0.15330 0.13470
29 10 0.15360 0.12270
30 10 0.15380 0.11180
31 10 0.15400 0.10190
32 10 0.15410 0.09282
33 10 0.15430 0.08458
34 10 0.15440 0.07706
35 10 0.15450 0.07022
36 10 0.15460 0.06398
37 10 0.15460 0.05829
38 10 0.15470 0.05312
39 10 0.15470 0.04840
40 10 0.15480 0.04410
41 10 0.15480 0.04018
42 11 0.15480 0.03661
43 11 0.15480 0.03336
44 11 0.15490 0.03039
45 11 0.15490 0.02769
46 11 0.15490 0.02523
47 11 0.15490 0.02299
48 11 0.15490 0.02095
49 11 0.15490 0.01909
50 11 0.15490 0.01739
51 11 0.15490 0.01585
52 11 0.15490 0.01444
53 11 0.15490 0.01316
54 11 0.15490 0.01199
55 11 0.15490 0.01092
56 11 0.15490 0.00995
57 11 0.15490 0.00907
58 11 0.15490 0.00826
