
Call:  glmnet(x = x, y = y, alpha = 1, family = "gaussian", standardize = FALSE) 

   Df     %Dev Lambda
1   0 0.000000 7.0650
2   1 0.001412 6.4380
3   1 0.002584 5.8660
4   2 0.005389 5.3450
5   2 0.023980 4.8700
6   2 0.039410 4.4370
7   1 0.051420 4.0430
8   1 0.061160 3.6840
9   2 0.070810 3.3570
10  2 0.078900 3.0580
11  2 0.085620 2.7870
12  2 0.091190 2.5390
13  2 0.095820 2.3140
14  2 0.099660 2.1080
15  3 0.103900 1.9210
16  3 0.107600 1.7500
17  3 0.110700 1.5950
18  3 0.113200 1.4530
19  3 0.115300 1.3240
20  4 0.118400 1.2060
21  4 0.122100 1.0990
22  3 0.124300 1.0010
23  5 0.127100 0.9125
24  6 0.130100 0.8314
25  6 0.133500 0.7576
26  6 0.136200 0.6903
27  6 0.138500 0.6290
28  6 0.140400 0.5731
29  6 0.141900 0.5222
30  6 0.143200 0.4758
31  6 0.144300 0.4335
32  6 0.145200 0.3950
33  7 0.146000 0.3599
34  7 0.147000 0.3279
35  7 0.147800 0.2988
36  8 0.148700 0.2723
37  8 0.149600 0.2481
38  8 0.150400 0.2260
39  8 0.151000 0.2060
40  8 0.151500 0.1877
41  8 0.152000 0.1710
42  8 0.152300 0.1558
43  8 0.152600 0.1420
44  8 0.152900 0.1293
45  9 0.153100 0.1179
46 10 0.153300 0.1074
47 10 0.153600 0.0979
48 10 0.153800 0.0891
49 10 0.154000 0.0812
50 10 0.154200 0.0740
51 10 0.154300 0.0674
52 10 0.154400 0.0614
53 10 0.154500 0.0560
54 10 0.154600 0.0510
55 10 0.154600 0.0465
56 10 0.154700 0.0424
57 11 0.154700 0.0386
58 11 0.154800 0.0352
59 11 0.154800 0.0320
60 12 0.154800 0.0292
61 13 0.154800 0.0266
62 13 0.154800 0.0242
63 13 0.154900 0.0221
64 13 0.154900 0.0201
65 13 0.154900 0.0183
66 12 0.154900 0.0167
67 12 0.154900 0.0152
68 12 0.154900 0.0139
69 12 0.154900 0.0126
70 13 0.154900 0.0115
71 14 0.154900 0.0105
72 13 0.154900 0.0096
73 15 0.154900 0.0087
74 15 0.154900 0.0079
75 15 0.154900 0.0072
76 15 0.154900 0.0066
77 15 0.154900 0.0060
78 15 0.154900 0.0055
