
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = TRUE) 

    Df    %Dev Lambda
1    0 0.00000 46.540
2    1 0.00041 42.410
3    1 0.00084 38.640
4    1 0.00132 35.210
5    2 0.00191 32.080
6    3 0.00302 29.230
7    3 0.00423 26.630
8    5 0.00570 24.270
9    5 0.00751 22.110
10  10 0.00983 20.150
11  14 0.01331 18.360
12  20 0.01752 16.730
13  24 0.02253 15.240
14  28 0.02813 13.890
15  32 0.03450 12.650
16  35 0.04141 11.530
17  47 0.04904 10.510
18  48 0.05702  9.572
19  50 0.06535  8.722
20  53 0.07400  7.947
21  57 0.08289  7.241
22  57 0.09194  6.598
23  60 0.10120  6.011
24  63 0.11070  5.477
25  66 0.12040  4.991
26  68 0.13020  4.547
27  68 0.14020  4.143
28  68 0.15010  3.775
29  70 0.16010  3.440
30  70 0.17000  3.134
31  71 0.17970  2.856
32  73 0.18950  2.602
33  73 0.19910  2.371
34  75 0.20860  2.160
35  76 0.21810  1.968
36  78 0.22750  1.794
37  77 0.23680  1.634
38  77 0.24580  1.489
39  79 0.25480  1.357
40  79 0.26360  1.236
41  80 0.27210  1.126
42  83 0.28030  1.026
43  85 0.28830  0.935
44  86 0.29610  0.852
45  87 0.30360  0.776
46  88 0.31090  0.707
47  88 0.31780  0.645
48  89 0.32440  0.587
49  89 0.33070  0.535
50  88 0.33660  0.488
51  89 0.34230  0.444
52  88 0.34750  0.405
53  88 0.35250  0.369
54  88 0.35710  0.336
55  89 0.36140  0.306
56  89 0.36540  0.279
57  89 0.36920  0.254
58  90 0.37270  0.232
59  90 0.37590  0.211
60  90 0.37880  0.192
61  90 0.38160  0.175
62  88 0.38390  0.160
63  89 0.38620  0.146
64  90 0.38820  0.133
65  91 0.39000  0.121
66  91 0.39170  0.110
67  91 0.39320  0.100
68  91 0.39460  0.091
69  90 0.39580  0.083
70  90 0.39690  0.076
71  90 0.39780  0.069
72  90 0.39860  0.063
73  90 0.39940  0.057
74  91 0.40000  0.052
75  91 0.40060  0.048
76  91 0.40110  0.043
77  91 0.40160  0.040
78  91 0.40190  0.036
79  91 0.40230  0.033
80  91 0.40260  0.030
81  91 0.40280  0.027
82  91 0.40300  0.025
83  91 0.40320  0.023
84  91 0.40340  0.021
85  91 0.40350  0.019
86  91 0.40360  0.017
87  91 0.40370  0.016
88  91 0.40380  0.014
89  91 0.40390  0.013
90  91 0.40390  0.012
91  91 0.40400  0.011
92  91 0.40400  0.010
93  91 0.40410  0.009
94  91 0.40410  0.008
95  90 0.40410  0.007
96  91 0.40420  0.007
97  91 0.40420  0.006
98  91 0.40420  0.006
99  91 0.40420  0.005
100 91 0.40420  0.005
