
Call:  glmnet(x = x, y = y, alpha = 1, family = "gaussian", standardize = TRUE) 

   Df    %Dev  Lambda
1   0 0.00000 0.46540
2   1 0.00799 0.42410
3   1 0.01462 0.38640
4   1 0.02013 0.35210
5   3 0.02816 0.32080
6   3 0.04117 0.29230
7   3 0.05196 0.26630
8   5 0.06387 0.24270
9   7 0.07993 0.22110
10 10 0.09926 0.20150
11 11 0.11640 0.18360
12 14 0.13460 0.16730
13 16 0.15280 0.15240
14 17 0.16920 0.13890
15 18 0.18340 0.12650
16 25 0.19680 0.11530
17 30 0.21170 0.10510
18 30 0.22600 0.09572
19 33 0.23850 0.08722
20 37 0.25150 0.07947
21 41 0.26330 0.07241
22 43 0.27640 0.06598
23 48 0.28930 0.06011
24 51 0.30290 0.05477
25 51 0.31430 0.04991
26 54 0.32420 0.04547
27 56 0.33370 0.04143
28 56 0.34190 0.03775
29 60 0.34910 0.03440
30 62 0.35570 0.03134
31 62 0.36190 0.02856
32 62 0.36730 0.02602
33 64 0.37190 0.02371
34 64 0.37620 0.02160
35 64 0.37970 0.01968
36 64 0.38260 0.01794
37 65 0.38510 0.01634
38 65 0.38720 0.01489
39 68 0.38920 0.01357
40 71 0.39120 0.01236
41 74 0.39290 0.01126
42 74 0.39450 0.01026
43 76 0.39600 0.00935
44 77 0.39730 0.00852
45 77 0.39840 0.00776
46 78 0.39930 0.00707
47 78 0.40010 0.00645
48 78 0.40080 0.00587
49 78 0.40130 0.00535
50 79 0.40180 0.00488
51 79 0.40220 0.00444
52 79 0.40250 0.00405
53 79 0.40280 0.00369
54 79 0.40300 0.00336
55 79 0.40320 0.00306
56 81 0.40340 0.00279
57 81 0.40350 0.00254
58 81 0.40360 0.00232
59 81 0.40370 0.00211
60 81 0.40380 0.00192
61 81 0.40390 0.00175
62 81 0.40400 0.00160
63 81 0.40400 0.00146
64 81 0.40410 0.00133
65 81 0.40410 0.00121
66 81 0.40410 0.00110
67 83 0.40410 0.00100
68 83 0.40420 0.00091
69 82 0.40420 0.00083
70 82 0.40420 0.00076
71 82 0.40420 0.00069
72 82 0.40420 0.00063
73 82 0.40420 0.00057
74 82 0.40420 0.00052
75 82 0.40420 0.00048
76 82 0.40430 0.00043
77 82 0.40430 0.00040
78 83 0.40430 0.00036
79 83 0.40430 0.00033
80 83 0.40430 0.00030
