
Call:  glmnet(x = x, y = y, alpha = 0.65, family = "gaussian", standardize = FALSE) 

   Df     %Dev Lambda
1   0 0.000000 3.8710
2   1 0.002769 3.5270
3   2 0.005400 3.2140
4   3 0.009430 2.9280
5   3 0.013530 2.6680
6   4 0.017060 2.4310
7   5 0.020450 2.2150
8   6 0.024950 2.0180
9   6 0.028850 1.8390
10  7 0.032360 1.6760
11  7 0.035330 1.5270
12  8 0.037870 1.3910
13  9 0.040100 1.2680
14 11 0.042690 1.1550
15 10 0.044960 1.0520
16 11 0.046850 0.9589
17 13 0.048750 0.8737
18 13 0.050750 0.7961
19 13 0.052410 0.7254
20 14 0.053790 0.6609
21 17 0.055240 0.6022
22 17 0.057020 0.5487
23 17 0.058470 0.5000
24 19 0.059710 0.4556
25 21 0.061020 0.4151
26 25 0.062350 0.3782
27 24 0.064210 0.3446
28 23 0.065690 0.3140
29 23 0.066750 0.2861
30 24 0.067830 0.2607
31 23 0.068760 0.2375
32 26 0.069680 0.2164
33 27 0.070800 0.1972
34 28 0.071760 0.1797
35 30 0.072620 0.1637
36 31 0.073720 0.1492
37 33 0.074630 0.1359
38 35 0.075710 0.1238
39 36 0.076620 0.1128
40 35 0.077440 0.1028
41 36 0.078140 0.0937
42 36 0.078730 0.0854
43 35 0.079250 0.0778
44 35 0.079660 0.0709
45 35 0.080010 0.0646
46 36 0.080310 0.0588
47 36 0.080570 0.0536
48 37 0.080770 0.0488
49 37 0.080950 0.0445
50 37 0.081100 0.0406
51 37 0.081240 0.0369
52 37 0.081340 0.0337
53 37 0.081430 0.0307
54 37 0.081520 0.0280
55 37 0.081580 0.0255
56 38 0.081630 0.0232
57 40 0.081670 0.0212
58 41 0.081710 0.0193
59 41 0.081740 0.0176
60 42 0.081770 0.0160
61 44 0.081790 0.0146
62 45 0.081820 0.0133
63 45 0.081830 0.0121
64 45 0.081850 0.0110
65 45 0.081860 0.0100
66 45 0.081870 0.0092
67 46 0.081880 0.0083
68 47 0.081890 0.0076
69 48 0.081900 0.0069
70 50 0.081900 0.0063
71 50 0.081910 0.0057
72 52 0.081910 0.0052
73 55 0.081920 0.0048
74 56 0.081920 0.0043
75 56 0.081920 0.0040
76 58 0.081920 0.0036
77 58 0.081930 0.0033
78 61 0.081930 0.0030
79 62 0.081930 0.0027
80 62 0.081930 0.0025
81 63 0.081940 0.0023
82 63 0.081940 0.0021
83 64 0.081940 0.0019
84 63 0.081940 0.0017
85 65 0.081940 0.0016
86 66 0.081940 0.0014
