
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = FALSE) 

    Df     %Dev Lambda
1    0 0.000000 977.40
2    1 0.003344 890.50
3    1 0.006413 811.40
4    1 0.009214 739.30
5    1 0.011760 673.70
6    1 0.014050 613.80
7    1 0.016110 559.30
8    1 0.017950 509.60
9    1 0.019580 464.30
10   1 0.021030 423.10
11   1 0.022300 385.50
12   1 0.023420 351.20
13   1 0.024390 320.00
14   1 0.025240 291.60
15   1 0.025970 265.70
16   1 0.026610 242.10
17   2 0.027160 220.60
18   2 0.028670 201.00
19   2 0.030090 183.10
20   2 0.031420 166.90
21   2 0.032670 152.00
22   2 0.033840 138.50
23   2 0.034940 126.20
24   2 0.035960 115.00
25   3 0.037420 104.80
26   3 0.038840  95.49
27   3 0.040180  87.01
28   3 0.041450  79.28
29   3 0.042640  72.23
30   3 0.043750  65.82
31   3 0.044790  59.97
32   3 0.045760  54.64
33   3 0.046660  49.79
34   3 0.047490  45.36
35   4 0.048440  41.33
36   4 0.049450  37.66
37   5 0.050410  34.32
38   5 0.051360  31.27
39   5 0.052250  28.49
40   5 0.053090  25.96
41   5 0.053880  23.65
42   5 0.054620  21.55
43   7 0.055400  19.64
44   7 0.056310  17.89
45   8 0.057200  16.30
46  10 0.058230  14.85
47  10 0.059260  13.54
48  10 0.060280  12.33
49  10 0.061300  11.24
50  12 0.062340  10.24
51  12 0.063390   9.33
52  12 0.064450   8.50
53  13 0.065530   7.75
54  13 0.066640   7.06
55  14 0.067780   6.43
56  16 0.068980   5.86
57  16 0.070250   5.34
58  17 0.071560   4.86
59  17 0.072930   4.43
60  17 0.074370   4.04
61  17 0.075880   3.68
62  17 0.077460   3.35
63  19 0.079130   3.06
64  21 0.080900   2.78
65  21 0.082790   2.54
66  21 0.084760   2.31
67  21 0.086830   2.11
68  21 0.089000   1.92
69  20 0.091270   1.75
70  21 0.093670   1.59
71  21 0.096160   1.45
72  21 0.098740   1.32
73  22 0.101400   1.21
74  24 0.104200   1.10
75  26 0.107100   1.00
76  27 0.110100   0.91
77  30 0.113100   0.83
78  30 0.116100   0.76
79  32 0.119200   0.69
80  33 0.122300   0.63
81  35 0.125300   0.57
82  36 0.128400   0.52
83  37 0.131300   0.48
84  38 0.134300   0.43
85  38 0.137100   0.39
86  39 0.139800   0.36
87  40 0.142400   0.33
88  42 0.144900   0.30
89  42 0.147300   0.27
90  42 0.149500   0.25
91  44 0.151600   0.23
92  45 0.153500   0.21
93  47 0.155300   0.19
94  48 0.157000   0.17
95  48 0.158500   0.16
96  48 0.159800   0.14
97  48 0.161000   0.13
98  49 0.162100   0.12
99  49 0.163100   0.11
100 49 0.164000   0.10
