
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = TRUE) 

    Df    %Dev Lambda
1    0 0.00000 49.800
2    1 0.00047 45.370
3    1 0.00097 41.340
4    2 0.00158 37.670
5    5 0.00307 34.320
6    9 0.00568 31.270
7    9 0.00879 28.500
8   12 0.01220 25.960
9   14 0.01620 23.660
10  17 0.02087 21.560
11  20 0.02618 19.640
12  21 0.03195 17.900
13  23 0.03805 16.310
14  25 0.04442 14.860
15  27 0.05110 13.540
16  34 0.05831 12.340
17  34 0.06593 11.240
18  40 0.07383 10.240
19  43 0.08214  9.331
20  44 0.09091  8.502
21  46 0.09988  7.747
22  48 0.10910  7.059
23  49 0.11840  6.432
24  52 0.12790  5.860
25  53 0.13760  5.340
26  54 0.14740  4.865
27  55 0.15720  4.433
28  55 0.16710  4.039
29  55 0.17700  3.680
30  55 0.18680  3.353
31  57 0.19660  3.056
32  58 0.20640  2.784
33  57 0.21610  2.537
34  60 0.22580  2.311
35  63 0.23560  2.106
36  63 0.24530  1.919
37  62 0.25490  1.748
38  61 0.26430  1.593
39  60 0.27350  1.452
40  60 0.28250  1.323
41  61 0.29130  1.205
42  62 0.29980  1.098
43  64 0.30820  1.001
44  65 0.31640  0.912
45  66 0.32430  0.831
46  67 0.33210  0.757
47  68 0.33970  0.690
48  68 0.34700  0.628
49  68 0.35390  0.572
50  68 0.36060  0.522
51  68 0.36690  0.475
52  68 0.37280  0.433
53  68 0.37840  0.395
54  68 0.38370  0.360
55  68 0.38860  0.328
56  68 0.39320  0.298
57  68 0.39740  0.272
58  68 0.40120  0.248
59  68 0.40480  0.226
60  68 0.40800  0.206
61  68 0.41100  0.188
62  68 0.41360  0.171
63  68 0.41600  0.156
64  68 0.41810  0.142
65  68 0.42000  0.129
66  68 0.42170  0.118
67  68 0.42320  0.107
68  68 0.42450  0.098
69  68 0.42560  0.089
70  68 0.42660  0.081
71  68 0.42750  0.074
72  68 0.42830  0.067
73  68 0.42890  0.061
74  68 0.42950  0.056
75  68 0.43000  0.051
76  68 0.43040  0.046
77  68 0.43080  0.042
78  68 0.43110  0.039
79  68 0.43130  0.035
80  68 0.43160  0.032
81  68 0.43180  0.029
82  68 0.43190  0.027
83  68 0.43210  0.024
84  67 0.43220  0.022
85  67 0.43230  0.020
86  67 0.43230  0.018
87  68 0.43240  0.017
88  68 0.43250  0.015
89  68 0.43250  0.014
90  68 0.43260  0.013
91  68 0.43260  0.012
92  68 0.43260  0.010
93  68 0.43270  0.010
94  68 0.43270  0.009
95  68 0.43270  0.008
96  68 0.43270  0.007
97  68 0.43270  0.007
98  68 0.43270  0.006
99  68 0.43270  0.005
100 68 0.43270  0.005
