
Call:  glmnet(x = x, y = y, alpha = 0.15, family = "gaussian", standardize = TRUE) 

   Df    %Dev Lambda
1   0 0.00000 3.3200
2   1 0.00468 3.0250
3   1 0.00922 2.7560
4   2 0.01423 2.5110
5   4 0.02500 2.2880
6   7 0.03803 2.0850
7   7 0.05112 1.9000
8   9 0.06358 1.7310
9  10 0.07566 1.5770
10 10 0.08786 1.4370
11 11 0.09904 1.3090
12 14 0.11190 1.1930
13 19 0.12650 1.0870
14 22 0.14240 0.9905
15 25 0.15890 0.9025
16 32 0.17560 0.8223
17 36 0.19230 0.7493
18 36 0.20770 0.6827
19 39 0.22300 0.6221
20 41 0.23730 0.5668
21 45 0.25120 0.5165
22 46 0.26510 0.4706
23 47 0.27810 0.4288
24 50 0.29010 0.3907
25 51 0.30100 0.3560
26 54 0.31160 0.3243
27 56 0.32220 0.2955
28 56 0.33210 0.2693
29 58 0.34170 0.2454
30 60 0.35060 0.2236
31 62 0.35920 0.2037
32 66 0.36760 0.1856
33 67 0.37540 0.1691
34 68 0.38240 0.1541
35 68 0.38910 0.1404
36 68 0.39500 0.1279
37 68 0.40020 0.1166
38 68 0.40470 0.1062
39 68 0.40870 0.0968
40 68 0.41210 0.0882
41 68 0.41510 0.0803
42 68 0.41770 0.0732
43 68 0.42000 0.0667
44 68 0.42190 0.0608
45 68 0.42350 0.0554
46 68 0.42500 0.0505
47 68 0.42610 0.0460
48 68 0.42720 0.0419
49 68 0.42800 0.0382
50 68 0.42880 0.0348
51 68 0.42940 0.0317
52 68 0.43000 0.0289
53 68 0.43040 0.0263
54 68 0.43080 0.0240
55 68 0.43110 0.0218
56 68 0.43140 0.0199
57 68 0.43160 0.0181
58 68 0.43180 0.0165
59 67 0.43190 0.0150
60 67 0.43210 0.0137
61 67 0.43220 0.0125
62 67 0.43230 0.0114
63 67 0.43240 0.0104
64 67 0.43240 0.0095
65 67 0.43250 0.0086
66 67 0.43250 0.0078
67 67 0.43260 0.0072
68 67 0.43260 0.0065
69 67 0.43260 0.0059
70 67 0.43270 0.0054
71 67 0.43270 0.0049
72 67 0.43270 0.0045
73 67 0.43270 0.0041
74 67 0.43270 0.0037
75 67 0.43270 0.0034
76 68 0.43270 0.0031
77 68 0.43270 0.0028
78 68 0.43280 0.0026
79 68 0.43280 0.0023
80 68 0.43280 0.0021
81 68 0.43280 0.0019
