
Call:  glmnet(x = x, y = y, alpha = 0.02, family = "gaussian", standardize = FALSE) 

    Df     %Dev Lambda
1    0 0.000000 38.480
2    1 0.000206 35.060
3    1 0.000384 31.950
4    1 0.000538 29.110
5    1 0.000671 26.520
6    1 0.000785 24.170
7    1 0.000882 22.020
8    1 0.000965 20.060
9    1 0.001036 18.280
10   1 0.001096 16.660
11   1 0.001147 15.180
12   1 0.001190 13.830
13   1 0.001227 12.600
14   1 0.001258 11.480
15   1 0.001284 10.460
16   1 0.001305  9.531
17   3 0.001543  8.685
18   3 0.002205  7.913
19   3 0.002917  7.210
20   3 0.003683  6.570
21   4 0.004606  5.986
22   6 0.006009  5.454
23   7 0.007697  4.970
24   7 0.009490  4.528
25   9 0.011480  4.126
26  10 0.013740  3.759
27  10 0.016150  3.425
28  10 0.018670  3.121
29  11 0.021330  2.844
30  13 0.024300  2.591
31  17 0.027490  2.361
32  17 0.031100  2.151
33  18 0.034910  1.960
34  20 0.038900  1.786
35  22 0.043140  1.627
36  25 0.047650  1.483
37  29 0.052410  1.351
38  32 0.057400  1.231
39  33 0.062530  1.122
40  34 0.067790  1.022
41  35 0.073120  0.931
42  38 0.078570  0.848
43  40 0.084090  0.773
44  42 0.089690  0.704
45  47 0.095380  0.642
46  48 0.101100  0.585
47  50 0.106900  0.533
48  53 0.112700  0.486
49  55 0.118600  0.442
50  56 0.124500  0.403
51  57 0.130400  0.367
52  57 0.136300  0.335
53  59 0.142100  0.305
54  59 0.147900  0.278
55  62 0.153600  0.253
56  63 0.159300  0.231
57  63 0.164900  0.210
58  64 0.170400  0.192
59  66 0.175900  0.174
60  68 0.181200  0.159
61  69 0.186500  0.145
62  69 0.191700  0.132
63  69 0.196800  0.120
64  71 0.201700  0.110
65  71 0.206500  0.100
66  71 0.211200  0.091
67  72 0.215700  0.083
68  72 0.220100  0.076
69  73 0.224500  0.069
70  72 0.228600  0.063
71  72 0.232700  0.057
72  72 0.236500  0.052
73  72 0.240200  0.047
74  72 0.243700  0.043
75  71 0.247100  0.039
76  72 0.250300  0.036
77  72 0.253500  0.033
78  72 0.256400  0.030
79  72 0.259200  0.027
80  71 0.261800  0.025
81  73 0.264300  0.023
82  74 0.266700  0.021
83  73 0.268900  0.019
84  74 0.271000  0.017
85  74 0.273000  0.016
86  76 0.274800  0.014
87  76 0.276500  0.013
88  75 0.278200  0.012
89  75 0.279600  0.011
90  76 0.281000  0.010
91  76 0.282300  0.009
92  76 0.283500  0.008
93  76 0.284600  0.007
94  76 0.285600  0.007
95  76 0.286600  0.006
96  76 0.287400  0.006
97  76 0.288200  0.005
98  76 0.288900  0.005
99  75 0.289600  0.004
100 75 0.290200  0.004
