
Call:  glmnet(x = x, y = y, alpha = 0.05, family = "gaussian", standardize = TRUE) 

   Df     %Dev Lambda
1   0 0.000000 8.8130
2   1 0.001626 8.0310
3   2 0.003404 7.3170
4   2 0.006462 6.6670
5   2 0.009594 6.0750
6   2 0.012790 5.5350
7   5 0.016710 5.0430
8   5 0.021580 4.5950
9   7 0.026860 4.1870
10 11 0.033420 3.8150
11 12 0.040990 3.4760
12 16 0.049350 3.1670
13 16 0.057850 2.8860
14 19 0.066330 2.6300
15 19 0.075630 2.3960
16 22 0.084830 2.1830
17 26 0.094490 1.9890
18 27 0.104200 1.8130
19 30 0.113800 1.6510
20 32 0.123300 1.5050
21 38 0.133500 1.3710
22 41 0.143500 1.2490
23 45 0.153400 1.1380
24 45 0.162900 1.0370
25 50 0.172200 0.9450
26 52 0.181300 0.8611
27 53 0.190000 0.7846
28 52 0.198200 0.7149
29 52 0.205900 0.6514
30 57 0.213000 0.5935
31 59 0.219700 0.5408
32 61 0.226100 0.4927
33 61 0.232100 0.4490
34 64 0.237700 0.4091
35 64 0.242900 0.3727
36 65 0.247600 0.3396
37 67 0.252000 0.3095
38 69 0.256100 0.2820
39 67 0.260000 0.2569
40 68 0.263600 0.2341
41 67 0.266800 0.2133
42 68 0.269700 0.1943
43 67 0.272300 0.1771
44 69 0.274700 0.1614
45 70 0.276900 0.1470
46 70 0.278900 0.1340
47 71 0.280700 0.1221
48 71 0.282400 0.1112
49 72 0.283900 0.1013
50 73 0.285200 0.0923
51 73 0.286400 0.0841
52 73 0.287500 0.0767
53 74 0.288400 0.0698
54 75 0.289300 0.0636
55 75 0.290000 0.0580
56 76 0.290700 0.0528
57 75 0.291200 0.0481
58 75 0.291700 0.0439
59 77 0.292100 0.0400
60 76 0.292500 0.0364
61 76 0.292800 0.0332
62 77 0.293100 0.0302
63 77 0.293400 0.0276
64 77 0.293600 0.0251
65 77 0.293800 0.0229
66 77 0.293900 0.0208
67 77 0.294000 0.0190
68 77 0.294200 0.0173
69 78 0.294200 0.0158
70 78 0.294300 0.0144
71 78 0.294400 0.0131
72 78 0.294500 0.0119
73 78 0.294500 0.0109
74 78 0.294600 0.0099
75 78 0.294600 0.0090
76 78 0.294600 0.0082
77 79 0.294600 0.0075
78 79 0.294700 0.0068
79 79 0.294700 0.0062
80 79 0.294700 0.0057
81 79 0.294700 0.0052
82 79 0.294700 0.0047
83 79 0.294700 0.0043
84 79 0.294700 0.0039
85 79 0.294800 0.0036
86 79 0.294800 0.0032
87 79 0.294800 0.0030
88 79 0.294800 0.0027
89 79 0.294800 0.0025
90 79 0.294800 0.0022
91 79 0.294800 0.0020
92 79 0.294800 0.0019
