
Call:  glmnet(x = x, y = y, alpha = 0.03, family = "gaussian", standardize = FALSE) 

    Df     %Dev  Lambda
1    0 0.000000 25.6500
2    1 0.000217 23.3700
3    1 0.000402 21.3000
4    1 0.000560 19.4100
5    1 0.000694 17.6800
6    1 0.000809 16.1100
7    1 0.000905 14.6800
8    1 0.000987 13.3800
9    1 0.001056 12.1900
10   1 0.001115 11.1000
11   1 0.001164 10.1200
12   1 0.001205  9.2190
13   1 0.001240  8.4000
14   1 0.001269  7.6540
15   1 0.001294  6.9740
16   1 0.001314  6.3540
17   3 0.001654  5.7900
18   3 0.002620  5.2750
19   3 0.003654  4.8070
20   3 0.004760  4.3800
21   4 0.006056  3.9910
22   6 0.008002  3.6360
23   7 0.010310  3.3130
24   7 0.012760  3.0190
25   9 0.015480  2.7510
26  10 0.018480  2.5060
27  10 0.021640  2.2840
28  10 0.024900  2.0810
29  11 0.028280  1.8960
30  13 0.032040  1.7270
31  17 0.036220  1.5740
32  18 0.040730  1.4340
33  18 0.045450  1.3070
34  19 0.050270  1.1910
35  22 0.055310  1.0850
36  27 0.060650  0.9885
37  28 0.066230  0.9007
38  29 0.071890  0.8207
39  33 0.077670  0.7478
40  34 0.083530  0.6814
41  36 0.089390  0.6208
42  38 0.095330  0.5657
43  42 0.101300  0.5154
44  44 0.107300  0.4696
45  46 0.113400  0.4279
46  49 0.119500  0.3899
47  49 0.125700  0.3553
48  51 0.131800  0.3237
49  54 0.137900  0.2949
50  56 0.144100  0.2687
51  56 0.150100  0.2449
52  57 0.156100  0.2231
53  57 0.162000  0.2033
54  58 0.167800  0.1852
55  61 0.173500  0.1688
56  63 0.179100  0.1538
57  65 0.184600  0.1401
58  66 0.190100  0.1277
59  66 0.195400  0.1163
60  68 0.200500  0.1060
61  68 0.205500  0.0966
62  69 0.210400  0.0880
63  69 0.215100  0.0802
64  71 0.219600  0.0731
65  72 0.224000  0.0666
66  72 0.228300  0.0607
67  72 0.232500  0.0553
68  70 0.236400  0.0504
69  70 0.240100  0.0459
70  71 0.243700  0.0418
71  71 0.247200  0.0381
72  71 0.250500  0.0347
73  71 0.253600  0.0316
74  71 0.256600  0.0288
75  70 0.259500  0.0263
76  70 0.262100  0.0239
77  71 0.264600  0.0218
78  71 0.267000  0.0199
79  71 0.269200  0.0181
80  72 0.271300  0.0165
81  74 0.273300  0.0150
82  75 0.275100  0.0137
83  75 0.276800  0.0125
84  75 0.278400  0.0114
85  75 0.279900  0.0104
86  75 0.281300  0.0094
87  76 0.282500  0.0086
88  76 0.283700  0.0078
89  76 0.284800  0.0071
90  76 0.285800  0.0065
91  76 0.286800  0.0059
92  76 0.287600  0.0054
93  76 0.288400  0.0049
94  75 0.289100  0.0045
95  75 0.289700  0.0041
96  74 0.290300  0.0037
97  75 0.290800  0.0034
98  75 0.291300  0.0031
99  75 0.291700  0.0028
100 75 0.292100  0.0026
