
Call:  glmnet(x = x, y = y, alpha = 0.35, family = "gaussian", standardize = TRUE) 

   Df     %Dev  Lambda
1   0 0.000000 1.56200
2   1 0.008104 1.42400
3   1 0.015430 1.29700
4   2 0.022260 1.18200
5   2 0.029290 1.07700
6   3 0.035770 0.98130
7   4 0.041440 0.89410
8   6 0.047110 0.81470
9   7 0.052730 0.74230
10  7 0.057540 0.67640
11  8 0.061660 0.61630
12  8 0.065150 0.56150
13  8 0.068120 0.51160
14  8 0.070640 0.46620
15  8 0.072770 0.42480
16  8 0.074580 0.38700
17  8 0.076110 0.35270
18  8 0.077410 0.32130
19  8 0.078500 0.29280
20  9 0.079440 0.26680
21  9 0.080270 0.24310
22  9 0.080960 0.22150
23  9 0.081550 0.20180
24  9 0.082050 0.18390
25 10 0.082470 0.16750
26 10 0.082830 0.15270
27  9 0.083140 0.13910
28  8 0.083380 0.12670
29  8 0.083580 0.11550
30  8 0.083750 0.10520
31  9 0.083900 0.09587
32 10 0.084050 0.08735
33 11 0.084190 0.07959
34 12 0.084360 0.07252
35 12 0.084540 0.06608
36 12 0.084700 0.06021
37 12 0.084830 0.05486
38 11 0.084950 0.04999
39 12 0.085040 0.04555
40 12 0.085130 0.04150
41 16 0.085210 0.03781
42 16 0.085290 0.03445
43 16 0.085370 0.03139
44 16 0.085430 0.02860
45 15 0.085480 0.02606
46 17 0.085530 0.02375
47 17 0.085560 0.02164
48 17 0.085600 0.01972
49 17 0.085620 0.01796
50 17 0.085640 0.01637
51 17 0.085660 0.01491
52 17 0.085680 0.01359
53 17 0.085690 0.01238
54 17 0.085700 0.01128
55 17 0.085710 0.01028
56 17 0.085720 0.00937
57 17 0.085730 0.00853
58 17 0.085730 0.00778
59 17 0.085740 0.00709
60 17 0.085740 0.00646
61 17 0.085740 0.00588
62 17 0.085740 0.00536
63 17 0.085750 0.00488
64 17 0.085750 0.00445
65 17 0.085750 0.00405
66 17 0.085750 0.00369
67 17 0.085750 0.00337
68 17 0.085750 0.00307
69 17 0.085750 0.00280
