
Call:  glmnet(x = x, y = y, alpha = 0.95, family = "gaussian", standardize = TRUE) 

   Df    %Dev  Lambda
1   0 0.00000 0.57560
2   1 0.01137 0.52450
3   1 0.02085 0.47790
4   1 0.02874 0.43550
5   1 0.03531 0.39680
6   1 0.04078 0.36150
7   2 0.04571 0.32940
8   2 0.05006 0.30010
9   3 0.05375 0.27350
10  4 0.05858 0.24920
11  4 0.06273 0.22700
12  4 0.06618 0.20690
13  5 0.06906 0.18850
14  6 0.07162 0.17180
15  6 0.07377 0.15650
16  6 0.07556 0.14260
17  6 0.07704 0.12990
18  6 0.07827 0.11840
19  6 0.07930 0.10790
20  6 0.08015 0.09828
21  7 0.08090 0.08955
22  7 0.08152 0.08160
23  7 0.08204 0.07435
24  7 0.08248 0.06774
25  7 0.08284 0.06172
26  7 0.08314 0.05624
27  7 0.08339 0.05124
28  7 0.08359 0.04669
29  7 0.08376 0.04254
30  7 0.08391 0.03876
31  7 0.08402 0.03532
32  9 0.08413 0.03218
33 10 0.08425 0.02932
34 12 0.08442 0.02672
35 12 0.08461 0.02435
36 11 0.08478 0.02218
37 12 0.08491 0.02021
38 12 0.08502 0.01842
39 12 0.08513 0.01678
40 11 0.08522 0.01529
41 11 0.08528 0.01393
42 10 0.08534 0.01269
43 14 0.08539 0.01157
44 14 0.08544 0.01054
45 14 0.08550 0.00960
46 14 0.08554 0.00875
47 15 0.08557 0.00797
48 16 0.08560 0.00726
49 16 0.08562 0.00662
50 16 0.08565 0.00603
51 16 0.08566 0.00550
52 17 0.08568 0.00501
53 17 0.08569 0.00456
54 17 0.08570 0.00416
55 17 0.08571 0.00379
56 17 0.08572 0.00345
57 18 0.08573 0.00314
58 18 0.08573 0.00286
59 18 0.08574 0.00261
60 17 0.08574 0.00238
61 17 0.08574 0.00217
62 18 0.08575 0.00198
63 17 0.08575 0.00180
64 18 0.08575 0.00164
65 18 0.08575 0.00149
66 18 0.08575 0.00136
67 18 0.08575 0.00124
68 18 0.08575 0.00113
69 18 0.08575 0.00103
