
Call:  glmnet(x = x, y = y, alpha = 0, family = "gaussian", standardize = FALSE) 

    Df     %Dev Lambda
1   48 0.000000 3230.0
2   48 0.009816 2943.0
3   48 0.010630 2682.0
4   48 0.011500 2443.0
5   48 0.012430 2226.0
6   48 0.013420 2028.0
7   48 0.014470 1848.0
8   48 0.015570 1684.0
9   48 0.016740 1534.0
10  48 0.017970 1398.0
11  48 0.019260 1274.0
12  48 0.020610 1161.0
13  48 0.022010 1058.0
14  48 0.023470  963.7
15  48 0.024980  878.1
16  48 0.026540  800.1
17  48 0.028150  729.0
18  48 0.029790  664.2
19  48 0.031480  605.2
20  48 0.033190  551.5
21  48 0.034920  502.5
22  48 0.036680  457.8
23  48 0.038450  417.2
24  48 0.040240  380.1
25  48 0.042020  346.3
26  48 0.043810  315.6
27  48 0.045590  287.5
28  48 0.047360  262.0
29  48 0.049120  238.7
30  48 0.050850  217.5
31  48 0.052570  198.2
32  48 0.054260  180.6
33  48 0.055920  164.5
34  48 0.057550  149.9
35  48 0.059140  136.6
36  48 0.060700  124.5
37  48 0.062210  113.4
38  48 0.063680  103.3
39  48 0.065100   94.2
40  48 0.066470   85.8
41  48 0.067790   78.2
42  48 0.069060   71.2
43  48 0.070280   64.9
44  48 0.071430   59.1
45  48 0.072540   53.9
46  48 0.073580   49.1
47  48 0.074570   44.7
48  48 0.075500   40.8
49  48 0.076380   37.1
50  48 0.077200   33.8
51  48 0.077960   30.8
52  48 0.078680   28.1
53  48 0.079340   25.6
54  48 0.079950   23.3
55  48 0.080520   21.2
56  48 0.081040   19.4
57  48 0.081520   17.6
58  48 0.081960   16.1
59  48 0.082370   14.7
60  48 0.082740   13.3
61  48 0.083070   12.2
62  48 0.083370   11.1
63  48 0.083650   10.1
64  48 0.083900    9.2
65  48 0.084120    8.4
66  48 0.084320    7.6
67  48 0.084500    7.0
68  48 0.084660    6.3
69  48 0.084800    5.8
70  48 0.084930    5.3
71  48 0.085040    4.8
72  48 0.085130    4.4
73  48 0.085220    4.0
74  48 0.085290    3.6
75  48 0.085360    3.3
76  48 0.085420    3.0
77  48 0.085460    2.7
78  48 0.085510    2.5
79  48 0.085540    2.3
80  48 0.085570    2.1
81  48 0.085600    1.9
82  48 0.085630    1.7
83  48 0.085640    1.6
84  48 0.085660    1.4
85  48 0.085680    1.3
86  48 0.085690    1.2
87  48 0.085700    1.1
88  48 0.085710    1.0
89  48 0.085720    0.9
90  48 0.085720    0.8
91  48 0.085730    0.7
92  48 0.085730    0.7
93  48 0.085740    0.6
94  48 0.085740    0.6
95  48 0.085740    0.5
96  48 0.085750    0.5
97  48 0.085750    0.4
98  48 0.085750    0.4
99  48 0.085750    0.4
100 48 0.085750    0.3
