IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_834,Fingerprint_833,Fingerprint_830,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_824,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_806,Fingerprint_804,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_792,Fingerprint_791,Fingerprint_788,Fingerprint_785,Fingerprint_784,Fingerprint_783,Fingerprint_780,Fingerprint_779,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_710,Fingerprint_709,Fingerprint_707,Fingerprint_705,Fingerprint_704,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_696,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_685,Fingerprint_679,Fingerprint_677,Fingerprint_676,Fingerprint_674,Fingerprint_673,Fingerprint_672,Fingerprint_669,Fingerprint_667,Fingerprint_659,Fingerprint_658,Fingerprint_656,Fingerprint_650,Fingerprint_648,Fingerprint_647,Fingerprint_646,Fingerprint_644,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,PKA_169,PKA_169_ASA,PKA_169_EXP,PKA_169_VOL,PKA_188_ENG,PKA_188_VOL,MOT_2D_linker_CSV,SDOM_subdomainVIb,MUT_ADCK1_EXP,MUT_ALPK1,MUT_CDC42BPG,MUT_CDC42BPG_EXP,MUT_CDK12_EXP,MUT_CDKL5_CSV,MUT_CDKL5_EXP,MUT_TAOK2,MUT_TAOK2_EXP,MUT_TNK2,MUT_TNK2_EXP,PWY_R_HSA_2454202_CSV,PWY_R_HSA_2672351,PWY_R_HSA_5339562_EXP,PWY_R_HSA_913531,GO_0001764_CSV,GO_0007257_CSV,GO_0019722_CSV,GO_0043068_CSV,GO_0043366_EXP,GO_0043547_CSV,GO_0045765_EXP,GO_0050731_CSV,GO_0050772_EXP,GO_0050852_CSV,GO_0070372_EXP,GO_0090188_EXP,SFAM_CDKL_EXP,SFAM_Csk,SFAM_Csk_EXP,EXP_FAM198B,EXP_MINK1,EXP_PRKD1,EXP_STK24,EXP_PRKCA,EXP_PRKD3,EXP_CDK4,EXP_MARK2,EXP_OXSR1,EXP_ANKK1,EXP_EPHA6,EXP_WNK4,EXP_TRIB3,Predicted IC50,Validation
3.07666,753532,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.820802,0,0,0,0,0.816725,0,0,0,0,0,0,0,0,0,0,0,0,0,5.256379074,4.3082802517,2.9148194869,4.5389224487,4.8496767312,5.6132792667,8.0986591907,3.4878074496,6.4667548558,2.8341604698,3.0364867773,3.1056330538,5.6678630387,4.2990379186,7
3.901096,753583,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.4920401992,0,0,0,0,0.788054,0,0,0,0,0,2.8017267948,4.4885037243,2.8722460195,4.5094013082,3.8556191986,4.7960788883,9.7913958004,3.6736863172,6.8968878776,3.1125135539,2.8290872197,3.0367582321,5.9099252625,1.7585090903,9
4.049163,910911,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83012,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1074828237,4.6572398587,3.0442087255,5.6921826626,3.8661090439,5.4533735949,7.5046470452,3.9017566523,6.2875139823,2.8899305258,2.8984947335,3.0917080726,6.2308990175,2.9700977376,5
0.008126,753531,38,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.810932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7139984508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9163801208,4.8533018766,2.722776252,5.3153610988,3.5591119504,4.442734534,7.4251292293,4.1441514463,5.9973453604,3.1158381075,2.8295628751,3.3189522862,8.2744067564,0.9960550184,3
1.384247,753532,38,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.820802,0,0,0,0,0.816725,0,0,0,0,0,0,0,0,0,0,0,0,0,5.256379074,4.3082802517,2.9148194869,4.5389224487,4.8496767312,5.6132792667,8.0986591907,3.4878074496,6.4667548558,2.8341604698,3.0364867773,3.1056330538,5.6678630387,1.5327157544,10
2.113058,753583,38,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.4920401992,0,0,0,0,0.788054,0,0,0,0,0,2.8017267948,4.4885037243,2.8722460195,4.5094013082,3.8556191986,4.7960788883,9.7913958004,3.6736863172,6.8968878776,3.1125135539,2.8290872197,3.0367582321,5.9099252625,3.2129456692,6
3.929471,910911,38,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83012,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1074828237,4.6572398587,3.0442087255,5.6921826626,3.8661090439,5.4533735949,7.5046470452,3.9017566523,6.2875139823,2.8899305258,2.8984947335,3.0917080726,6.2308990175,2.4260017363,1
-2.725125,753531,51,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.810932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7139984508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9163801208,4.8533018766,2.722776252,5.3153610988,3.5591119504,4.442734534,7.4251292293,4.1441514463,5.9973453604,3.1158381075,2.8295628751,3.3189522862,8.2744067564,-1.481692628,3
-1.488883,753532,51,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.820802,0,0,0,0,0.816725,0,0,0,0,0,0,0,0,0,0,0,0,0,5.256379074,4.3082802517,2.9148194869,4.5389224487,4.8496767312,5.6132792667,8.0986591907,3.4878074496,6.4667548558,2.8341604698,3.0364867773,3.1056330538,5.6678630387,-0.474987671,1
0.344986,753583,51,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.4920401992,0,0,0,0,0.788054,0,0,0,0,0,2.8017267948,4.4885037243,2.8722460195,4.5094013082,3.8556191986,4.7960788883,9.7913958004,3.6736863172,6.8968878776,3.1125135539,2.8290872197,3.0367582321,5.9099252625,-0.714104135,7
0.729257,910911,51,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83012,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1074828237,4.6572398587,3.0442087255,5.6921826626,3.8661090439,5.4533735949,7.5046470452,3.9017566523,6.2875139823,2.8899305258,2.8984947335,3.0917080726,6.2308990175,-0.091712773,5
2.617071,753531,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.810932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7139984508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9163801208,4.8533018766,2.722776252,5.3153610988,3.5591119504,4.442734534,7.4251292293,4.1441514463,5.9973453604,3.1158381075,2.8295628751,3.3189522862,8.2744067564,2.1163910352,5
1.613299,753532,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.820802,0,0,0,0,0.816725,0,0,0,0,0,0,0,0,0,0,0,0,0,5.256379074,4.3082802517,2.9148194869,4.5389224487,4.8496767312,5.6132792667,8.0986591907,3.4878074496,6.4667548558,2.8341604698,3.0364867773,3.1056330538,5.6678630387,3.2231300222,10
2.430803,753583,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.4920401992,0,0,0,0,0.788054,0,0,0,0,0,2.8017267948,4.4885037243,2.8722460195,4.5094013082,3.8556191986,4.7960788883,9.7913958004,3.6736863172,6.8968878776,3.1125135539,2.8290872197,3.0367582321,5.9099252625,1.8640830246,3
3.464121,910911,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83012,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1074828237,4.6572398587,3.0442087255,5.6921826626,3.8661090439,5.4533735949,7.5046470452,3.9017566523,6.2875139823,2.8899305258,2.8984947335,3.0917080726,6.2308990175,3.360569007,9
-3.229404,753531,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.810932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7139984508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9163801208,4.8533018766,2.722776252,5.3153610988,3.5591119504,4.442734534,7.4251292293,4.1441514463,5.9973453604,3.1158381075,2.8295628751,3.3189522862,8.2744067564,-2.906941335,1
-2.593785,753532,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.820802,0,0,0,0,0.816725,0,0,0,0,0,0,0,0,0,0,0,0,0,5.256379074,4.3082802517,2.9148194869,4.5389224487,4.8496767312,5.6132792667,8.0986591907,3.4878074496,6.4667548558,2.8341604698,3.0364867773,3.1056330538,5.6678630387,-2.36432144,5
-2.8288,753583,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.4920401992,0,0,0,0,0.788054,0,0,0,0,0,2.8017267948,4.4885037243,2.8722460195,4.5094013082,3.8556191986,4.7960788883,9.7913958004,3.6736863172,6.8968878776,3.1125135539,2.8290872197,3.0367582321,5.9099252625,-2.530441848,1
-0.824843,910911,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83012,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1074828237,4.6572398587,3.0442087255,5.6921826626,3.8661090439,5.4533735949,7.5046470452,3.9017566523,6.2875139823,2.8899305258,2.8984947335,3.0917080726,6.2308990175,-1.310642874,5
1.505162,753531,54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.810932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7139984508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9163801208,4.8533018766,2.722776252,5.3153610988,3.5591119504,4.442734534,7.4251292293,4.1441514463,5.9973453604,3.1158381075,2.8295628751,3.3189522862,8.2744067564,2.5954057085,8
2.297649,753532,54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.820802,0,0,0,0,0.816725,0,0,0,0,0,0,0,0,0,0,0,0,0,5.256379074,4.3082802517,2.9148194869,4.5389224487,4.8496767312,5.6132792667,8.0986591907,3.4878074496,6.4667548558,2.8341604698,3.0364867773,3.1056330538,5.6678630387,1.9116166924,10
3.513523,753583,54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.4920401992,0,0,0,0,0.788054,0,0,0,0,0,2.8017267948,4.4885037243,2.8722460195,4.5094013082,3.8556191986,4.7960788883,9.7913958004,3.6736863172,6.8968878776,3.1125135539,2.8290872197,3.0367582321,5.9099252625,3.4740732592,10
3.842354,910911,54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83012,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1074828237,4.6572398587,3.0442087255,5.6921826626,3.8661090439,5.4533735949,7.5046470452,3.9017566523,6.2875139823,2.8899305258,2.8984947335,3.0917080726,6.2308990175,2.9758263955,7
-0.190409,753531,55,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.810932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7139984508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9163801208,4.8533018766,2.722776252,5.3153610988,3.5591119504,4.442734534,7.4251292293,4.1441514463,5.9973453604,3.1158381075,2.8295628751,3.3189522862,8.2744067564,0.1655851931,3
2.722762,753532,55,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.820802,0,0,0,0,0.816725,0,0,0,0,0,0,0,0,0,0,0,0,0,5.256379074,4.3082802517,2.9148194869,4.5389224487,4.8496767312,5.6132792667,8.0986591907,3.4878074496,6.4667548558,2.8341604698,3.0364867773,3.1056330538,5.6678630387,2.524272577,1
1.696981,753583,55,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.4920401992,0,0,0,0,0.788054,0,0,0,0,0,2.8017267948,4.4885037243,2.8722460195,4.5094013082,3.8556191986,4.7960788883,9.7913958004,3.6736863172,6.8968878776,3.1125135539,2.8290872197,3.0367582321,5.9099252625,1.6680409248,7
2.083431,910911,55,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83012,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1074828237,4.6572398587,3.0442087255,5.6921826626,3.8661090439,5.4533735949,7.5046470452,3.9017566523,6.2875139823,2.8899305258,2.8984947335,3.0917080726,6.2308990175,1.9244298757,2
0.214726,753531,56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.810932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7139984508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9163801208,4.8533018766,2.722776252,5.3153610988,3.5591119504,4.442734534,7.4251292293,4.1441514463,5.9973453604,3.1158381075,2.8295628751,3.3189522862,8.2744067564,0.0789019642,5
2.00256,753532,56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.820802,0,0,0,0,0.816725,0,0,0,0,0,0,0,0,0,0,0,0,0,5.256379074,4.3082802517,2.9148194869,4.5389224487,4.8496767312,5.6132792667,8.0986591907,3.4878074496,6.4667548558,2.8341604698,3.0364867773,3.1056330538,5.6678630387,2.0945435566,2
2.283569,753583,56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.4920401992,0,0,0,0,0.788054,0,0,0,0,0,2.8017267948,4.4885037243,2.8722460195,4.5094013082,3.8556191986,4.7960788883,9.7913958004,3.6736863172,6.8968878776,3.1125135539,2.8290872197,3.0367582321,5.9099252625,2.2732076184,5
1.263516,910911,56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83012,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1074828237,4.6572398587,3.0442087255,5.6921826626,3.8661090439,5.4533735949,7.5046470452,3.9017566523,6.2875139823,2.8899305258,2.8984947335,3.0917080726,6.2308990175,1.5598665017,4
1.325092,753531,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.810932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7139984508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9163801208,4.8533018766,2.722776252,5.3153610988,3.5591119504,4.442734534,7.4251292293,4.1441514463,5.9973453604,3.1158381075,2.8295628751,3.3189522862,8.2744067564,2.0413145844,2
4.004925,753532,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.820802,0,0,0,0,0.816725,0,0,0,0,0,0,0,0,0,0,0,0,0,5.256379074,4.3082802517,2.9148194869,4.5389224487,4.8496767312,5.6132792667,8.0986591907,3.4878074496,6.4667548558,2.8341604698,3.0364867773,3.1056330538,5.6678630387,3.8370017465,8
4.122264,753583,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.4920401992,0,0,0,0,0.788054,0,0,0,0,0,2.8017267948,4.4885037243,2.8722460195,4.5094013082,3.8556191986,4.7960788883,9.7913958004,3.6736863172,6.8968878776,3.1125135539,2.8290872197,3.0367582321,5.9099252625,3.216841843,7
3.65834,910911,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83012,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1074828237,4.6572398587,3.0442087255,5.6921826626,3.8661090439,5.4533735949,7.5046470452,3.9017566523,6.2875139823,2.8899305258,2.8984947335,3.0917080726,6.2308990175,3.3204719628,7
-2.904927,753531,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.810932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7139984508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9163801208,4.8533018766,2.722776252,5.3153610988,3.5591119504,4.442734534,7.4251292293,4.1441514463,5.9973453604,3.1158381075,2.8295628751,3.3189522862,8.2744067564,1.2623424297,8
1.020105,753532,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.820802,0,0,0,0,0.816725,0,0,0,0,0,0,0,0,0,0,0,0,0,5.256379074,4.3082802517,2.9148194869,4.5389224487,4.8496767312,5.6132792667,8.0986591907,3.4878074496,6.4667548558,2.8341604698,3.0364867773,3.1056330538,5.6678630387,2.4303448656,9
